5-Azacytidine,Decitabine,5-Fluoro-2'-deoxycytidine,Gemcitabine,Methotrexate,Actinomycin D,5-Fluorouracil,Pemetrexed,Cisplatin,Carboplatin,Oxaliplatin,Doxorubicin,Cyclophosphamide
454242607.666667,419116347.5,491696724.333333,491696724.333333,477404350.333333,437828592.666667,425366834.833333,380414571.166667,454242607.666667,477404350.333333,454242607.666667,380414571.166667,437828592.666667
53040660.1666667,47398039.8333333,88605504.3333333,88605504.3333333,62596496.8333333,48973148.5,43257852.6,73187603.0,53040660.1666667,62596496.8333333,53040660.1666667,73187603.0,48973148.5
240467784.166667,363055960.5,390798201.166667,390798201.166667,360248606.333333,360267258.0,213461735.5,589170012.0,240467784.166667,360248606.333333,240467784.166667,589170012.0,360267258.0
328244707.5,218854272.666667,306527379.0,306527379.0,310230816.333333,282642713.833333,300296860.666667,344186125.0,328244707.5,310230816.333333,328244707.5,344186125.0,282642713.833333
2168843477.5,1982195081.33333,2336840876.33333,2336840876.33333,2501020541.83333,2284557323.16667,2113693364.33333,1813410099.33333,2168843477.5,2501020541.83333,2168843477.5,1813410099.33333,2284557323.16667
2281262063.83333,2160278763.83333,2858880156.0,2858880156.0,2807251534.16667,2539322812.0,2170889826.0,2363283497.66667,2281262063.83333,2807251534.16667,2281262063.83333,2363283497.66667,2539322812.0
20264800.5,34170925.0,33798772.6666667,33798772.6666667,37199455.8333333,38055990.3333333,32339378.0,40906559.6666667,20264800.5,37199455.8333333,20264800.5,40906559.6666667,38055990.3333333
,5127606.4,,,0.0,3903111.5,,4105260.5,,,,4105260.5,
,,,0.0,,,,11975277.5,,0.0,,11975277.5,
0.0,2766359.66666667,,,2349473.0,,750031.0,2897039.0,0.0,,0.0,,
21787609.6666667,20241702.5,21738142.8,21738142.8,21670057.5,20583768.6666667,21508027.0,15877336.8,21787609.6666667,21670057.5,21787609.6666667,15877336.8,20583768.6666667
528450191.166667,528942095.666667,626722614.0,626722614.0,603207977.833333,498462529.0,548777365.833333,632646269.166667,528450191.166667,603207977.833333,528450191.166667,632646269.166667,498462529.0
14154344.75,13038732.0,17214386.2,17214386.2,19088148.8,15561289.0,14129194.6666667,19394743.3333333,14154344.75,19088148.8,14154344.75,19394743.3333333,15561289.0
26117123.3333333,30215870.5,40010167.6666667,40010167.6666667,24603793.0,31612448.1666667,26704976.1666667,30073330.0,26117123.3333333,24603793.0,26117123.3333333,30073330.0,31612448.1666667
720779522.0,926177260.333333,871118249.333333,871118249.333333,875379282.333334,958898228.166667,671005831.833333,873278249.5,720779522.0,875379282.333334,720779522.0,873278249.5,958898228.166667
73819206.1666667,38322001.8333333,40716233.5,40716233.5,65189417.8333333,46350977.6666667,73247741.1666667,28964917.6666667,73819206.1666667,65189417.8333333,73819206.1666667,28964917.6666667,46350977.6666667
27114258.2,38776945.3333333,38021378.8333333,,32723561.8333333,35095578.6666667,21772470.5,36263551.0,27114258.2,32723561.8333333,27114258.2,36263551.0,35095578.6666667
51614483.5,39046814.8333333,37084686.6666667,37084686.6666667,61776419.0,58865262.6666667,43920237.8333333,38656970.6666667,51614483.5,61776419.0,51614483.5,38656970.6666667,58865262.6666667
58474188.0,0.0,,,0.0,0.0,,,,,,5277697.0,0.0
53884895.0,56303501.1666667,71733804.6666667,71733804.6666667,68353168.8333333,65837202.3333333,51174799.1666667,65051047.0,53884895.0,68353168.8333333,53884895.0,65051047.0,65837202.3333333
430426456.166667,345715711.5,528839784.833333,528839784.833333,476435174.333333,406669474.666667,386520432.333333,369946519.666667,430426456.166667,476435174.333333,430426456.166667,369946519.666667,406669474.666667
58821123.1666667,30361966.6,32750123.8333333,32750123.8333333,59069475.0,48056848.5,52243911.1666667,38868546.1666667,58821123.1666667,59069475.0,58821123.1666667,38868546.1666667,48056848.5
989810684.0,900585791.0,1071989093.5,1071989093.5,1109113586.66667,944418499.166667,903352816.166667,884979724.5,989810684.0,1109113586.66667,989810684.0,884979724.5,944418499.166667
,,,,,,0.0,,,,,,108022151.0
,10668400.0,,,,,,,,0.0,35425500.0,,0.0
47628929.6666667,44084653.5,56809058.1666667,56809058.1666667,64572368.0,61187277.6666667,48735744.6666667,47099329.0,47628929.6666667,64572368.0,47628929.6666667,47099329.0,61187277.6666667
8991199.0,,,18473214.0,11606520.0,7392690.0,8848494.0,,,,8991199.0,,7392690.0
28575367.6666667,33919827.8333333,37996150.8333333,37996150.8333333,31675569.8333333,33390909.1666667,29830498.1666667,25378600.0,28575367.6666667,31675569.8333333,28575367.6666667,25378600.0,33390909.1666667
184563210.666667,177408110.666667,168072426.833333,168072426.833333,214648288.833333,172782278.666667,208611770.833333,158705547.0,184563210.666667,214648288.833333,184563210.666667,158705547.0,172782278.666667
54381747.6666667,26641793.6666667,30758630.1666667,30758630.1666667,42591674.0,40095814.1666667,49194260.6666667,21869600.1666667,54381747.6666667,42591674.0,54381747.6666667,21869600.1666667,40095814.1666667
1041205990.0,893525575.666667,1046927242.16667,1046927242.16667,1483859292.16667,1150564067.66667,1020241128.16667,712020775.333333,1041205990.0,1483859292.16667,1041205990.0,712020775.333333,1150564067.66667
261949900.0,246890060.5,276834201.333333,276834201.333333,344784021.0,307735549.666667,252786150.0,331751967.666667,261949900.0,344784021.0,261949900.0,331751967.666667,307735549.666667
43669745.0,35067583.0,58881110.2,58881110.2,43692251.4,40888465.0,45182335.6666667,40915672.8,43669745.0,43692251.4,43669745.0,40915672.8,40888465.0
,6276514.16666667,9401391.0,9401391.0,12330192.0,10271982.3333333,6072709.5,9074783.83333333,6492173.5,12330192.0,6492173.5,9074783.83333333,10271982.3333333
209958627.0,145947113.333333,185950817.666667,185950817.666667,215615730.833333,216831300.666667,207406952.666667,129565529.833333,209958627.0,215615730.833333,209958627.0,129565529.833333,216831300.666667
874559731.666667,1261204920.5,1323524634.83333,1323524634.83333,1175047895.66667,1354850248.5,826423962.5,1739157582.5,874559731.666667,1175047895.66667,874559731.666667,1739157582.5,1354850248.5
6801143.33333333,9948038.33333333,11052569.5,11052569.5,12903801.1666667,10845768.1666667,5832416.25,11120837.5,6801143.33333333,12903801.1666667,6801143.33333333,11120837.5,
0.0,0.0,,,,3874854.0,,,,0.0,,,3874854.0
32549000.0,9135866.66666667,22281800.0,22281800.0,24645000.0,24017000.0,37308500.0,,32549000.0,24645000.0,32549000.0,14255000.0,24017000.0
,1906700.66666667,,,2645160.0,,,,,,,,
419525962.5,362329857.333333,384787737.333333,384787737.333333,443182096.833333,386382656.5,415806200.166667,277313879.833333,419525962.5,443182096.833333,419525962.5,277313879.833333,386382656.5
23075534.6666667,15890990.1666667,19657151.5,,0.0,28480663.3333333,17142435.8,0.0,23075534.6666667,,23075534.6666667,0.0,28480663.3333333
3664704.0,4712258.16666667,5155817.0,5155817.0,,4553186.33333333,,5327626.33333333,3664704.0,7346749.5,3664704.0,5327626.33333333,4553186.33333333
113988955.5,56362466.0,78291750.3333333,78291750.3333333,91575440.1666667,79331692.8333333,115839605.166667,61909750.5,113988955.5,91575440.1666667,113988955.5,61909750.5,79331692.8333333
17814785.2,13237122.6,12638115.8,12638115.8,18153050.1666667,12745000.5,18515048.3333333,7778463.0,17814785.2,18153050.1666667,17814785.2,7778463.0,12745000.5
33499060.8333333,47659880.8333333,44537340.3333333,44537340.3333333,45285357.8333333,52941607.5,27559251.8333333,49006377.8333333,33499060.8333333,45285357.8333333,33499060.8333333,49006377.8333333,52941607.5
978817392.0,714122512.0,974732670.833333,974732670.833333,1028127675.33333,872095236.666667,840504701.5,768867787.333333,978817392.0,1028127675.33333,978817392.0,768867787.333333,872095236.666667
108632152.5,70739241.8333333,85165872.5,85165872.5,103769835.333333,84704995.0,84760577.3333333,65458795.8333333,108632152.5,103769835.333333,108632152.5,65458795.8333333,84704995.0
58449017.3333333,50058801.8333333,54809711.8333333,54809711.8333333,35259689.3333333,52906097.8333333,48345895.0,38426415.0,58449017.3333333,35259689.3333333,58449017.3333333,38426415.0,52906097.8333333
155463190.5,44808260.6666667,81966330.1666667,81966330.1666667,87608669.0,77488934.5,102143186.666667,47482401.8333333,155463190.5,87608669.0,155463190.5,47482401.8333333,77488934.5
23727603.3333333,9068317.33333333,12817133.2,12817133.2,14536137.8,10383977.5,16053001.2,12330606.0,23727603.3333333,14536137.8,23727603.3333333,12330606.0,10383977.5
50658379.5,40453161.3333333,52706782.0,52706782.0,52925358.75,50960385.3333333,48373094.8333333,55103785.8333333,50658379.5,52925358.75,50658379.5,55103785.8333333,50960385.3333333
557377208.333333,579477299.5,645630240.5,645630240.5,675874249.833333,577379383.5,578517416.833333,514950396.5,557377208.333333,675874249.833333,557377208.333333,514950396.5,577379383.5
,12471114.0,,,,0.0,,,,,,,0.0
0.0,6154996.0,,,14392973.75,10183409.0,11135364.0,,,,,6751166.0,10183409.0
30468589.6666667,25635899.0,24522561.6666667,24522561.6666667,28805949.0,25285155.3333333,37300711.6666667,16668932.3333333,30468589.6666667,28805949.0,30468589.6666667,16668932.3333333,25285155.3333333
113601463.0,85788370.6666667,93772810.5,93772810.5,119285131.833333,82525705.3333333,115758418.666667,68108655.1666667,113601463.0,119285131.833333,113601463.0,68108655.1666667,82525705.3333333
,3391925.0,,,,,7025194.5,11960477.0,5339866.66666667,,5339866.66666667,11960477.0,
8558478.0,6632208.0,11320921.6666667,11320921.6666667,5513366.0,8158819.0,,4389574.0,8558478.0,5513366.0,8558478.0,4389574.0,8158819.0
0.0,,,30637306.0,26226277.6666667,30660888.0,0.0,20193488.6666667,0.0,26226277.6666667,0.0,20193488.6666667,
,8403056.4,3969684.0,3969684.0,11837483.0,14633099.0,0.0,7813840.0,,11837483.0,0.0,7813840.0,14633099.0
38889172.1666667,39361000.8333333,43013356.3333333,43013356.3333333,54698303.6666667,48297852.6666667,54605194.8333333,44551951.3333333,38889172.1666667,54698303.6666667,38889172.1666667,44551951.3333333,48297852.6666667
25099657.8333333,30692113.1666667,30133503.0,30133503.0,29717058.5,26220102.0,24648417.0,25575559.8333333,25099657.8333333,29717058.5,25099657.8333333,25575559.8333333,26220102.0
0.0,75682549.25,68164164.0,68164164.0,0.0,63550714.6666667,56102799.5,46770288.5,0.0,0.0,0.0,46770288.5,63550714.6666667
98409038.3333333,64564815.0,87939894.5,87939894.5,105707002.833333,92625807.6666667,118217248.333333,76693408.8333333,98409038.3333333,105707002.833333,98409038.3333333,76693408.8333333,92625807.6666667
41427397.2,40908353.6666667,40002452.75,40002452.75,44876910.5,44612556.3333333,39346831.1666667,33612498.5,41427397.2,44876910.5,41427397.2,33612498.5,44612556.3333333
20790313.5,31856876.0,23392376.6666667,23392376.6666667,37881291.8333333,29928880.0,20585795.0,22499287.5,20790313.5,37881291.8333333,20790313.5,22499287.5,29928880.0
431370633.666667,331703008.833333,572946288.666667,572946288.666667,536880117.833333,636523909.833333,445013782.5,471585534.5,431370633.666667,536880117.833333,431370633.666667,471585534.5,636523909.833333
1990520599.66667,1878424424.0,2274189033.83333,2274189033.83333,2112400204.83333,2149790582.66667,1785561499.5,2404623065.0,1990520599.66667,,1990520599.66667,2404623065.0,2149790582.66667
1188570721.83333,883486410.333333,1146186726.33333,1146186726.33333,941429377.0,1072973039.83333,1047603341.83333,809874035.833333,1188570721.83333,941429377.0,1188570721.83333,809874035.833333,1072973039.83333
233463344.5,271523386.166667,286216519.666667,286216519.666667,278887815.0,291381869.5,200276446.833333,248482493.166667,233463344.5,278887815.0,233463344.5,248482493.166667,291381869.5
25071836.6666667,13823174.0,22034005.0,22034005.0,13222164.0,14220505.0,10090056.4,16799523.0,25071836.6666667,13222164.0,25071836.6666667,16799523.0,14220505.0
165985040.5,98591694.6666667,153172541.5,153172541.5,106308813.333333,113586469.333333,131597255.0,84041428.0,165985040.5,106308813.333333,165985040.5,84041428.0,113586469.333333
161388503.0,145321637.833333,166140604.333333,166140604.333333,138659661.333333,133479190.333333,164136596.5,134140197.0,161388503.0,138659661.333333,161388503.0,134140197.0,133479190.333333
14387023.1666667,14222847.8333333,19060802.6666667,19060802.6666667,18547543.0,16456208.0,14459828.1666667,12174290.0,14387023.1666667,18547543.0,14387023.1666667,12174290.0,16456208.0
717511342.333333,671300935.166667,762815310.5,762815310.5,753917392.666667,676742457.333333,649634421.333333,831145918.5,717511342.333333,753917392.666667,717511342.333333,831145918.5,676742457.333333
45909634.5,61957434.5,58778584.0,58778584.0,76990564.8333333,58081690.3333333,55921649.3333333,70208548.3333333,45909634.5,76990564.8333333,45909634.5,70208548.3333333,58081690.3333333
,,2300805.0,,25364560.0,,,15709238.5,594063.0,25364560.0,,15709238.5,
440612644.166667,432288373.666667,447039764.0,447039764.0,575215601.5,446843191.333333,466846473.5,582784375.333333,440612644.166667,575215601.5,440612644.166667,582784375.333333,
27565731.1666667,27340686.6666667,41733750.3333333,41733750.3333333,39373543.8,35484581.6666667,25978905.6666667,29065592.6666667,27565731.1666667,39373543.8,27565731.1666667,29065592.6666667,35484581.6666667
237746071.166667,206789927.5,239702247.0,239702247.0,269373709.333333,239832128.5,212972503.166667,216261823.666667,237746071.166667,269373709.333333,237746071.166667,216261823.666667,239832128.5
,0.0,3322329.66666667,,,,,0.0,,,3022544.0,,3604987.0
958574196.333333,1247132954.16667,1074109593.16667,1074109593.16667,1271777152.83333,1482772289.0,790068764.333333,2172448413.66667,958574196.333333,1271777152.83333,958574196.333333,2172448413.66667,1482772289.0
627254281.166667,662787773.5,738183561.333333,738183561.333333,833732843.666667,776996886.5,570611703.166667,818065405.833333,627254281.166667,833732843.666667,627254281.166667,818065405.833333,776996886.5
,10318298.6666667,10474675.5,10474675.5,,4860844.0,2889793.33333333,6590640.2,0.0,,,6590640.2,4860844.0
46399109.6,33106608.0,50414179.3333333,50414179.3333333,30778383.1666667,33840412.3333333,36834971.2,30966212.0,46399109.6,30778383.1666667,46399109.6,30966212.0,33840412.3333333
,0.0,,,,,0.0,,3229510.0,,3229510.0,,
11287434.0,8813720.66666667,9580352.0,9580352.0,9385785.5,11499030.4,9709689.5,10823538.8333333,11287434.0,9385785.5,11287434.0,10823538.8333333,11499030.4
29054029.6666667,24908570.1666667,21509120.3333333,21509120.3333333,21242454.6,24674261.6666667,21566520.1666667,19452106.3333333,29054029.6666667,21242454.6,29054029.6666667,19452106.3333333,24674261.6666667
,0.0,3617207.0,,7675516.75,10560024.0,7973182.0,8112623.5,,7675516.75,8943724.0,8112623.5,10560024.0
74132011.6666667,43293507.8333333,51582993.0,51582993.0,37822657.6666667,52585357.5,64049913.0,99493372.4,74132011.6666667,37822657.6666667,74132011.6666667,99493372.4,52585357.5
46358346.8333333,,86050202.0,86050202.0,102082014.333333,82117940.3333333,35098029.1666667,105185033.166667,46358346.8333333,102082014.333333,46358346.8333333,105185033.166667,82117940.3333333
46475843.0,62144055.5,60899667.1666667,60899667.1666667,55423114.0,49174101.6666667,43782536.6666667,67377010.8333333,46475843.0,55423114.0,46475843.0,67377010.8333333,49174101.6666667
137365440.0,119210349.0,107718913.0,107718913.0,131437864.0,125012286.666667,163443753.0,145246018.333333,137365440.0,131437864.0,137365440.0,145246018.333333,125012286.666667
46412264.0,8987556.0,,77414948.0,15467697.0,18892611.6666667,,26860347.3333333,,15467697.0,46412264.0,26860347.3333333,18892611.6666667
74117110.3333333,79814551.8333333,96081094.5,96081094.5,75536529.6666667,79887848.5,87522058.5,55767497.8333333,74117110.3333333,75536529.6666667,74117110.3333333,55767497.8333333,79887848.5
6804229.5,,9827579.5,,11435383.0,8488162.0,9211812.0,,,11435383.0,6804229.5,6096331.0,8488162.0
133884907.0,289344279.666667,267607963.5,267607963.5,232774421.0,313584701.166667,116422518.166667,446163727.166667,133884907.0,232774421.0,133884907.0,446163727.166667,313584701.166667
1769983738.5,2050935538.5,2194639856.66667,2194639856.66667,2242968611.33333,2199409689.33333,1697577459.83333,2636483986.16667,1769983738.5,2242968611.33333,1769983738.5,2636483986.16667,2199409689.33333
248336670.666667,214562695.5,434104842.833333,434104842.833333,217757577.833333,263532346.0,249517626.166667,316397149.166667,248336670.666667,217757577.833333,248336670.666667,316397149.166667,263532346.0
,17649684.6666667,17932206.5,17932206.5,18826519.8,19577929.5,16575688.6666667,20783402.6666667,13958525.0,18826519.8,13958525.0,20783402.6666667,19577929.5
216512159.166667,162770544.666667,290786312.5,290786312.5,171865927.833333,155199878.5,155806599.0,94717630.6666667,216512159.166667,171865927.833333,216512159.166667,94717630.6666667,155199878.5
2793125867.0,2316505507.66667,2947023869.16667,2947023869.16667,2233441314.83333,2924250060.5,2143771939.5,2828912851.5,2793125867.0,2233441314.83333,2793125867.0,2828912851.5,2924250060.5
157567777.166667,89619155.8333333,130974808.0,130974808.0,154123599.166667,126100730.0,159366266.333333,100934682.333333,157567777.166667,154123599.166667,157567777.166667,100934682.333333,126100730.0
80158252.6,107451749.333333,90325354.3333333,90325354.3333333,127616112.166667,101157673.5,65947503.8,82614941.0,80158252.6,127616112.166667,80158252.6,82614941.0,101157673.5
12558818.3333333,32595763.4,36150851.0,,36730437.0,39936331.4,96622.0,70285716.1666667,12558818.3333333,36730437.0,12558818.3333333,70285716.1666667,39936331.4
67532787.0,84842192.8333333,87962575.6666667,87962575.6666667,81500439.3333333,90171030.3333333,55811701.5,82783796.0,67532787.0,81500439.3333333,67532787.0,82783796.0,90171030.3333333
72107089.8333333,79542206.1666667,92389634.8333333,92389634.8333333,74964144.1666667,73696990.3333333,64289449.3333333,77854124.0,72107089.8333333,74964144.1666667,72107089.8333333,77854124.0,73696990.3333333
415916710.833333,328386220.5,412453795.166667,412453795.166667,430956176.166667,389760438.166667,376488998.0,259841049.333333,415916710.833333,430956176.166667,415916710.833333,259841049.333333,389760438.166667
53129412.8333333,41463119.8333333,54519446.1666667,54519446.1666667,71397978.1666667,45563360.0,54989698.0,52766596.1666667,53129412.8333333,71397978.1666667,53129412.8333333,52766596.1666667,45563360.0
