VHL ligand 1,Nutlin-3,Serdemetan,VH298
8168310.25,8168310.25,10714973.5,5254650.25
149581869.0,149581869.0,190866345.5,191803824.0
77606734.1666667,77606734.1666667,83786159.8333333,80711080.5
0.0,0.0,,6014212.5
,,0.0,
2960182.66666667,2960182.66666667,4911142.5,4733455.75
1121162198.5,1121162198.5,1256803358.0,1179491722.33333
16494062.8333333,16494062.8333333,20400466.3333333,22821664.1666667
9954417.5,9954417.5,13256904.8,11482682.2
359080043.666667,359080043.666667,461179740.666667,393597191.166667
149615913.666667,149615913.666667,154873065.833333,155735286.166667
18447127.3333333,18447127.3333333,23217032.5,20860584.1666667
61180040.6666667,61180040.6666667,85300845.3333333,82227471.5
14171829.0,14171829.0,19700130.8333333,20388636.6666667
10215316.0,10215316.0,15807107.75,12490505.0
1299245289.33333,1299245289.33333,1522982673.5,1446398363.33333
287438535.5,287438535.5,380183319.833333,349638486.333333
26985139.0,26985139.0,13120338.0,
19438568.3333333,19438568.3333333,16510529.75,16558103.4
0.0,0.0,6460774.0,0.0
39513131.8,39513131.8,29132341.6666667,33287975.4
14103222.1666667,14103222.1666667,15920655.0,11354352.6666667
22675025.6666667,22675025.6666667,38538327.0,40091931.6666667
157417108.5,157417108.5,173002299.5,172739051.166667
171783006.0,171783006.0,207754169.666667,229908957.0
88369032.3333333,88369032.3333333,144238581.0,108060522.0
25015621.6666667,25015621.6666667,31946052.3333333,32493516.8333333
25382823.8333333,25382823.8333333,37224706.3333333,43766576.1666667
,,54698920.5,239611131.666667
113895929.166667,113895929.166667,101560753.666667,110725933.5
1624737704.83333,1624737704.83333,1816977202.33333,1901076600.83333
,,,
413327772.333333,413327772.333333,434710714.166667,417732959.5
8808554.0,8808554.0,9449580.0,9727432.33333333
7292123.8,,1137351.0,8724162.75
31565047.8333333,31565047.8333333,49486300.6,43349522.3333333
113476411.166667,113476411.166667,139554833.333333,110538473.5
412599314.0,412599314.0,550561368.0,438318441.5
6153568.66666667,6153568.66666667,4528372.5,8338592.33333333
82717685.0,82717685.0,136252405.833333,119337607.666667
310519974.666667,310519974.666667,416522196.0,384496140.166667
40794113.0,40794113.0,58355255.5,42250624.5
71501480.3333333,71501480.3333333,91487222.8333333,67412417.1666667
6549151.16666667,6549151.16666667,8520311.83333333,7261653.83333333
4274002516.83333,4274002516.83333,4910200646.0,4340240443.5
318716614.0,318716614.0,395354870.333333,283701632.166667
11399179.6666667,11399179.6666667,0.0,11626131.8333333
148640381.333333,148640381.333333,148492256.666667,145521897.833333
,0.0,4577576.5,12158148.0
639020213.666667,639020213.666667,674562720.5,703264713.5
,,,
60620971.0,60620971.0,69284915.5,86599914.1666667
13035479.25,13035479.25,12120977.0,17708545.6
,,,
56288497.0,56288497.0,61862738.1666667,66397383.5
177929099.5,177929099.5,245061555.166667,197533369.5
3202491.2,3202491.2,2205303.0,3491499.0
229681166.833333,229681166.833333,211295191.666667,244527614.0
256137542.666667,256137542.666667,308547621.833333,284072039.0
7812236.4,7812236.4,13274845.5,10479519.0
382398296.333333,382398296.333333,485196657.833333,443241057.333333
20407218.8333333,20407218.8333333,0.0,13649537.5
,,,0.0
164425936.833333,164425936.833333,182775697.833333,173114716.5
327999092.666667,327999092.666667,376677496.5,365143196.0
1106962459.66667,1106962459.66667,1226379746.16667,1043654620.5
4464393.0,4464393.0,7571749.5,3797738.2
32052483.4,32052483.4,28079590.1666667,17356101.5
98400855.5,98400855.5,129790178.166667,98787584.0
51137864.3333333,51137864.3333333,64342348.0,56510218.1666667
244708837.166667,244708837.166667,212598067.5,213938842.666667
227668793.5,227668793.5,271973026.333333,246602006.833333
112791698.333333,112791698.333333,111752140.833333,116239082.5
0.0,,24276118.0,
,740982863.166667,898466423.166667,744548166.333333
1649859722.16667,1649859722.16667,2019239148.33333,1910754075.33333
13718021.0,13718021.0,23245672.6666667,15162662.6666667
106930292.833333,106930292.833333,99389399.3333333,89911812.8333333
369199410.833333,369199410.833333,458305925.333333,397841322.166667
41167314.1666667,41167314.1666667,59721755.3333333,49651751.1666667
118973266.666667,118973266.666667,150914596.166667,127057520.5
282206844.666667,282206844.666667,259548277.833333,300108048.5
944749327.0,944749327.0,1089693940.16667,978510536.166667
379593112.333333,379593112.333333,447749321.333333,353116554.333333
246505019.666667,246505019.666667,495000464.0,412199755.0
15012244.1666667,15012244.1666667,19083898.8333333,15132043.5
14205072.0,14205072.0,13969685.0,12568343.5
15611345.4,15611345.4,24466059.0,20987865.75
68919233.0,68919233.0,86813827.6666667,75107096.8333333
4347357.5,4347357.5,4601236.16666667,3648818.0
185049320.5,185049320.5,230730538.5,177111520.166667
12749241.0,12749241.0,0.0,6264489.5
138968046.666667,138968046.666667,134672196.333333,109238467.0
7307529.25,7307529.25,,
17307626.8,17307626.8,26570108.0,
160881144.166667,160881144.166667,226817822.166667,180488877.166667
137382400.333333,137382400.333333,145000996.666667,140889094.833333
39576513.5,39576513.5,49094134.6666667,42058406.3333333
127715276.0,127715276.0,167952907.166667,179887487.833333
0.0,0.0,,
9241141.5,9241141.5,50805330.0,
23679421.6666667,23679421.6666667,32070042.4,23906415.2
20108184.1666667,20108184.1666667,25226033.8333333,22100467.0
11571391.5,11571391.5,8722469.0,12351936.8
13007819.6,13007819.6,,15922423.8333333
0.0,0.0,,
16452621.2,16452621.2,16096856.0,12736351.0
7324098333.16667,7324098333.16667,8958759537.66667,9206848305.66667
70550059.5,70550059.5,82475243.8333333,82916284.5
167052064.666667,167052064.666667,180104241.333333,159941841.833333
185469953.833333,185469953.833333,209694998.5,193600808.333333
540038244.0,540038244.0,602442052.166667,583164874.166667
,,0.0,
38983963.5,38983963.5,49015488.3333333,44520496.6666667
364712366.833333,,435064511.333333,442012222.666667
65630292.0,65630292.0,66985319.6666667,56328422.1666667
124060842.333333,124060842.333333,105684196.666667,112585268.0
18220658.4,18220658.4,26858012.3333333,19389340.3333333
85282154.3333333,85282154.3333333,115694425.333333,111253009.5
602239254.333333,602239254.333333,632186440.166667,590079725.166667
101228561.5,101228561.5,93603181.6666667,92775921.5
335441787.833333,335441787.833333,456648870.166667,349535894.666667
809182798.166667,809182798.166667,1061729802.33333,832759265.833333
75350274.1666667,75350274.1666667,103257783.166667,88846184.6666667
,,,0.0
9235693.83333333,9235693.83333333,11790776.1666667,10014792.5
32343310.5,32343310.5,25583690.3333333,30366211.6666667
687454347.0,687454347.0,800410790.166667,776278132.666667
13537337.5,13537337.5,6860633.75,12871947.4
139980506.833333,139980506.833333,178833612.5,145845039.666667
241242139.5,241242139.5,347697281.666667,317823274.5
8596707.33333333,8596707.33333333,,7120835.2
261761033.333333,261761033.333333,359447569.166667,319641702.666667
38511416.1666667,38511416.1666667,48424802.3333333,49265889.3333333
94430597.8333333,94430597.8333333,125670449.833333,127131449.333333
48739903.0,48739903.0,52447680.8333333,42780882.8333333
53687107.3333333,53687107.3333333,62689544.0,61009542.6666667
105127223.5,105127223.5,117501703.5,115492342.5
17206298.0,17206298.0,23031722.6,17107707.0
89756285.3333333,89756285.3333333,102234415.0,99075791.6666667
,,,
,,,
360243538.666667,360243538.666667,519636157.833333,452015599.0
405693106.333333,405693106.333333,502366373.0,456991194.666667
73106826.1666667,73106826.1666667,99243028.5,95700793.3333333
61331155.5,61331155.5,90467091.5,77490794.6666667
,,,
198753780.333333,198753780.333333,220645090.666667,238365786.833333
,30184928.0,,6599340.33333333
212810761.5,212810761.5,207670621.666667,219125610.833333
1144653741.83333,1144653741.83333,1693623338.83333,1669670825.83333
3006718.0,3006718.0,13705145.0,
380751496.666667,380751496.666667,439825479.166667,410323083.666667
7943174.33333333,7943174.33333333,10566034.0,8683121.25
13326840.2,13326840.2,24020049.0,18887097.0
129383093.666667,129383093.666667,152298881.5,130689251.833333
4762545031.16667,4762545031.16667,5317976074.83333,5174702799.66667
327285102.666667,327285102.666667,368770594.333333,553476472.0
7678953556.0,7678953556.0,9298720864.33334,8541656352.83333
144475223.166667,144475223.166667,171596888.5,169414064.333333
23255149.5,23255149.5,16422192.6,18383420.3333333
56493925.3333333,56493925.3333333,80811574.1666667,76218578.3333333
154619013.5,154619013.5,214329739.666667,180512277.666667
6337359.4,6337359.4,11410521.75,7524653.0
19201372.0,19201372.0,20703171.6666667,18997684.6666667
25084992.5,25084992.5,24633366.8333333,21757656.0
,,,10071951.5
1279603310.5,1279603310.5,1936127263.0,1511852426.66667
99324708.3333333,99324708.3333333,99044937.8333333,108957562.833333
4617049.2,4617049.2,,13138890.0
826024138.166667,826024138.166667,938495295.666667,933763420.833333
13983686.6666667,13983686.6666667,20195901.75,13488970.0
1851403041.33333,1851403041.33333,1918194056.0,1774205523.66667
277717122.166667,277717122.166667,349740627.833333,301073056.0
143634483.666667,143634483.666667,163168022.5,138767419.5
8399792.0,8399792.0,12650509.8333333,10435314.5
,,4356707.0,
158736215.166667,158736215.166667,152504467.0,157479015.166667
99092307.6666667,99092307.6666667,95940395.6666667,87379785.0
261488670.0,261488670.0,322395358.666667,295377014.333333
431023777.166667,431023777.166667,401301185.833333,374224812.0
56592074.5,56592074.5,157285024.0,66506140.0
195544294.333333,195544294.333333,196564679.0,197653897.833333
34973179.6666667,34973179.6666667,42547686.6,34938534.5
4868514.0,4868514.0,4882017.0,4596357.66666667
24204168.1666667,24204168.1666667,25575550.8333333,29549586.5
107309860.666667,107309860.666667,135144917.333333,112780525.5
661737448.5,661737448.5,902580001.166667,766443006.166667
186285496.666667,186285496.666667,250273472.5,177692779.0
8583636.16666667,8583636.16666667,,7462674.4
,15950041.0,17378159.1666667,23797865.0
508436178.833333,508436178.833333,483486668.5,536280974.333333
733462588.0,733462588.0,804026616.0,938120207.0
87452286.8333333,87452286.8333333,70762470.6666667,67727594.3333333
,,,
,,,
608810914.0,608810914.0,870652061.166667,726065239.333333
50491729.6666667,50491729.6666667,95346486.8333333,79832269.5
34352566.1666667,34352566.1666667,44637593.8,34930147.6666667
27225137.1666667,27225137.1666667,23802072.0,24571304.8333333
279786032.333333,279786032.333333,319971455.666667,282377141.833333
2424207359.0,2424207359.0,1712556948.83333,2464797418.83333
5922462661.33333,5922462661.33333,7541209354.66667,6378622169.33333
3521000901.66667,3521000901.66667,3868329236.83333,3603017187.16667
11710988.1666667,11710988.1666667,54406553.6666667,17407820.5
2488948.5,2488948.5,6082540.6,3970277.5
321386380.0,321386380.0,346452964.333333,357825192.833333
4981373.0,,8550261.33333333,5095538.0
53105379.0,53105379.0,56300160.0,69903059.3333333
29527145.1666667,29527145.1666667,52285684.5,41768470.3333333
17828238.8333333,17828238.8333333,26709714.1666667,22190879.4
126756401.0,126756401.0,152765340.833333,144575805.166667
,0.0,,
164793119.5,164793119.5,164006645.0,140993348.833333
524435125.333333,524435125.333333,730081749.333333,596243649.5
168646999.0,168646999.0,185200804.333333,209518353.0
64444111.0,64444111.0,44617761.1666667,52596968.6666667
,,,1288864.0
17730297.1666667,17730297.1666667,14261941.25,21461346.1666667
6365072364.66667,6365072364.66667,6931735074.16667,6923691937.5
52406235.8333333,52406235.8333333,56626810.5,48610282.5
233559168.666667,233559168.666667,441572106.5,422365251.5
7361996.66666667,7361996.66666667,10293316.25,14229938.0
22178618.8333333,22178618.8333333,30169623.6666667,23094664.6666667
14428951.0,14428951.0,31000512.8,17779059.1666667
53565371.6666667,53565371.6666667,39679041.3333333,30696265.6666667
879605680.0,879605680.0,1070241877.83333,967220184.5
1236492578.66667,1236492578.66667,1341997693.83333,1232268935.0
22910236.8333333,22910236.8333333,52084699.8333333,44346611.0
,,,
983058897.833333,983058897.833333,1081259538.0,1109465896.16667
12844065.75,12844065.75,25072373.1666667,22932995.4
187824258.333333,187824258.333333,188705463.0,172815312.0
48252316.5,48252316.5,78147486.0,58144078.0
21643772.1666667,21643772.1666667,19599678.0,23607894.3333333
83896462.5,83896462.5,115771768.833333,108221478.5
909591343.833333,909591343.833333,984064580.666667,875727006.5
1334972810.66667,1334972810.66667,1687006465.16667,1640895004.33333
374248641.666667,374248641.666667,372204034.666667,336797617.0
4903634.0,,,
12196717.4,12196717.4,,13743645.75
13491204.0,13491204.0,6931974.0,6627422.0
50615014.0,50615014.0,39979972.6666667,0.0
202596235.166667,202596235.166667,298278801.333333,198507772.833333
10974378.0,10974378.0,12475829.6,9471545.33333333
2845036265.0,2845036265.0,3519925369.5,3133886629.33333
1119080788.33333,1119080788.33333,1182631251.5,1083594433.66667
12843084.0,12843084.0,34215503.0,
,,,
282482922.5,282482922.5,283940758.333333,281917001.666667
30004333.0,30004333.0,35102408.5,34570712.5
110883869.0,110883869.0,149930565.666667,148239932.333333
5954629.33333333,5954629.33333333,,4377880.0
751526309.333333,751526309.333333,1068772266.0,1060481161.83333
126146005.0,126146005.0,156910217.666667,143030010.0
18910293.6666667,18910293.6666667,24967152.6,20056050.0
51445865.1666667,51445865.1666667,61516288.0,58453858.8333333
56216011.5,56216011.5,60597169.0,68366461.5
53178542.6666667,53178542.6666667,86648337.6666667,61967416.0
24462721.5,,,
28513782.1666667,28513782.1666667,18755811.0,19418549.6666667
55876333.1666667,55876333.1666667,50922279.3333333,46936010.5
329263121.166667,329263121.166667,348427581.666667,344328387.0
,,0.0,
69748643.8333333,69748643.8333333,27849504.75,56853147.0
21106561.1666667,21106561.1666667,30760238.5,17854865.8333333
21499929.5,21499929.5,22347386.6666667,22493680.8333333
315794481.833333,315794481.833333,333459946.666667,346845638.166667
21037711.5,21037711.5,17132034.0,23777245.4
2247239782.0,2247239782.0,3400116771.0,2927352392.66667
235003122.666667,235003122.666667,181857527.333333,248529129.333333
19317791.0,19317791.0,12695990.0,17040327.8333333
1666246220.5,1666246220.5,2074350055.0,1923152059.16667
11548164.0,11548164.0,14690188.8333333,15043610.3333333
3424000.0,3424000.0,,
92063124.3333333,92063124.3333333,101046124.333333,114271398.833333
254578371.5,254578371.5,304483231.166667,327214365.833333
623596972.166667,623596972.166667,870162797.5,770559451.666667
6241050.5,6241050.5,4712055.2,2433255.5
,5595303.0,,6049885.5
103767118.0,103767118.0,127505281.166667,104604990.166667
452574333.5,452574333.5,285200950.0,345426921.666667
732538979.0,732538979.0,771724574.0,776688257.5
,66335233.0,138214207.0,
1466423071.16667,1466423071.16667,2127510509.5,2063526816.16667
8900427.5,8900427.5,29599560.5,24844408.1666667
468126445.0,468126445.0,580937884.666667,527352253.833333
11812061.25,11812061.25,,18993315.0
3430826.0,3430826.0,4257588.0,7654895.5
9108033.75,9108033.75,,9344521.0
514059979.333333,514059979.333333,536757718.166667,543502848.5
95603050.8,95603050.8,65070770.8,89063618.1666667
64164291.8333333,64164291.8333333,58355761.8333333,96391850.1666667
521481243.666667,521481243.666667,528994561.166667,518153460.0
5369463.5,,9010735.5,4748458.5
,,,15652147.0
19865610.3333333,19865610.3333333,9530627.25,6654811.5
11349263.0,11349263.0,13517207.1666667,14211403.6666667
51567872.1666667,51567872.1666667,60631256.5,48367057.8333333
142885884.833333,142885884.833333,226852502.833333,191074107.166667
31959863.1666667,31959863.1666667,39386146.3333333,36820304.3333333
37316150.0,37316150.0,30100598.3333333,35907444.0
1708470017.5,1708470017.5,1474313483.33333,1505802881.66667
64624887.8333333,64624887.8333333,76903169.8333333,43116374.3333333
10822249.5,10822249.5,16487009.75,20917703.25
90643773.5,90643773.5,100197041.166667,84283340.5
0.0,,,13722903.3333333
,,,
96058227.6666667,96058227.6666667,122651561.666667,116590039.5
115838351.0,115838351.0,146099680.333333,135765227.333333
691827138.833333,691827138.833333,759356813.666667,687983851.0
19983976.3333333,19983976.3333333,37527405.1666667,33999443.1666667
48217504.8333333,48217504.8333333,52448955.3333333,64508246.0
49475157.3333333,49475157.3333333,56889493.6666667,54691617.0
60723548.6666667,60723548.6666667,71260434.0,71530475.3333333
0.0,,0.0,0.0
6702079.5,6702079.5,11268010.0,
102457843.166667,102457843.166667,143624999.833333,106811700.5
44999994.5,44999994.5,57023054.0,56211796.0
41850985.0,41850985.0,39196007.3333333,37564089.0
359729226.833333,359729226.833333,408730223.0,360765253.666667
11567623.3333333,,18023313.6666667,14559404.0
