Paclitaxel,CHM-1,Nocodazole,Colchicine,Vincristine
622547575.833333,421078676.666667,619399522.333333,664030415.0,608343929.666667
40994860.8333333,41408329.1666667,42404537.8333333,66122565.0,44811243.1666667
20181935.6666667,10745388.0,24224552.3333333,25328401.1666667,26280592.4
175662187.666667,227796176.833333,275086714.0,259392283.0,90411876.8333333
15040183.0,6369093.66666667,9237144.0,10067742.3333333,8061155.66666667
24919395.1666667,22353131.0,24298041.1666667,31096917.6666667,22435934.3333333
113267166.5,118621202.833333,146306044.5,120237258.333333,116175291.333333
8372480.0,,6222800.0,,0.0
18664623.75,,21665292.8,15689727.3333333,17372583.1666667
,,15548687.5,15414034.0,0.0
25453429.0,15051339.2,23914915.8333333,23436275.8333333,26356648.6666667
8456670.0,5939245.25,8948895.16666667,7598141.4,9386001.5
122197703.333333,176048937.0,161886324.833333,136339095.166667,
144447131.5,112156282.5,151920295.666667,165147803.333333,168014572.0
,23499650.0,,23585964.5,
29709171.6666667,21656891.8333333,32723817.8333333,31341724.8333333,26855747.1666667
497695453.833333,346437488.0,486933400.333333,529216092.666667,434416462.0
,7928142.0,15808849.0,6730904.5,13463040.6666667
418503186.5,312574507.333333,411531577.666667,515529963.666667,446225542.0
641146421.333333,574448204.666667,811282916.0,644044788.5,631589355.5
878452886.833333,771151899.833333,984966389.0,1015370481.16667,647556795.166667
15324044.0,38355160.0,28674791.6,17641973.0,8738863.66666667
76281109.3333333,143462851.333333,184423894.0,161053920.166667,108387012.666667
117081314.166667,98840914.6666667,129683873.0,120202123.666667,102982690.333333
787018329.333333,991287877.5,767480249.833333,985600095.333333,594095549.333333
97758061.1666667,77727030.3333333,100968953.166667,120684967.166667,72127363.6666667
245154484.0,188630509.5,273782133.166667,257551581.833333,253179558.666667
614038836.666667,622251560.833333,536491582.0,505945075.833333,399242028.833333
45348613.0,25877206.6666667,40198699.0,47310632.3333333,46554625.5
7143312.0,5953855.6,13900503.0,5760145.75,4641786.8
,0.0,,0.0,
24828166.6666667,,21886833.3333333,23657000.0,42770000.0
561320056.333333,544969717.333333,375678292.5,486813669.0,352285793.833333
230837850.166667,195295624.333333,222374787.666667,223031194.333333,203488178.333333
1362158912.0,946196186.833333,1632418613.0,1466280294.83333,1743816870.0
9090960.75,10760675.5,,9917112.2,7179842.0
5682759052.33333,5120327672.83333,6193252794.33333,6092695815.5,4988015110.5
86342429.3333333,40163116.0,86678142.6666667,86145999.1666667,86301309.5
65897497.1666667,57664199.0,70245497.8333333,74289822.0,61987410.8333333
47281200.6666667,40764699.6666667,58586782.1666667,44523336.6666667,31189716.0
64875492.5,33874507.8333333,69916161.0,53844163.0,63045077.5
1217396201.5,1270947940.33333,1354678453.66667,1216058811.66667,1318744426.16667
99429585.6666667,91023989.6666667,96266595.6666667,114531929.166667,78578870.0
,4894567.0,,11295552.0,
6068597.0,0.0,10250050.0,0.0,8837722.0
631004175.5,578351897.333333,688195495.666667,753610584.0,577950369.333333
39277579.8333333,35867788.5,55982171.1666667,41023544.8333333,35738853.6666667
613414361.166667,797704846.0,776054885.666667,885365103.666667,622884296.666667
9885806.33333333,,7421909.0,10869909.75,12297437.0
226213695.666667,245480704.666667,332849006.333333,291457536.0,220689873.166667
27205883.8333333,33186606.3333333,31167294.6,40530974.3333333,20310094.6666667
3092750817.5,2098311093.83333,3144224533.83333,2927485033.5,2690913628.16667
,7715892.0,,,0.0
22831705.5,57119318.2,32060301.5,42435826.4,54985747.25
340880354.166667,275929589.666667,346093941.666667,362997644.0,266417517.166667
193774614.166667,152501270.0,183386508.0,215274913.5,169413095.166667
941572529.166667,825903457.833334,919292573.333333,1005454161.5,
444367656.166667,432085216.666667,517053899.0,514908886.833333,411123565.833333
263819488.0,243745022.333333,337387558.333333,284767676.666667,237507324.0
489526649.666667,459599346.166667,551150243.166667,527358012.833333,477922769.5
49937162.3333333,44534534.8333333,69437744.5,67112811.5,57979340.5
2123296.0,,,0.0,
233102864.166667,214120998.666667,282793443.166667,278604973.5,237085378.166667
12083783.25,,11918005.6666667,40205046.8,14929256.5
58158505.6666667,82437871.5,64802458.6666667,56168902.4,51084962.6666667
1743824847.66667,1671070314.33333,1874200995.16667,2252206773.83333,1577691626.16667
1307763698.16667,1082312434.66667,1305193584.0,1424793350.83333,1342285397.16667
1652793284.5,1206013243.83333,1294911922.33333,1361430401.5,1339822368.83333
12417346.8333333,18606604.0,15461470.0,47372052.6,15228975.6666667
202068588.0,135957091.5,225668992.833333,175199383.166667,159138374.666667
7738057.6,10230346.8,10898789.3333333,10089820.5,8856843.83333333
4324101.0,,,,0.0
9655407.75,0.0,8980846.0,8991929.0,
7018890.66666667,10157093.5,10256750.75,10913876.4,6119948.75
30600817.3333333,16376374.5,23921465.6666667,24040259.3333333,24259596.6666667
,,,,
50233527.3333333,58190457.1666667,64699464.1666667,54793711.0,81494156.1666667
24653096.0,10795570.1666667,26513540.0,12697470.6,31859501.5
337528866.333333,288202750.833333,342202008.333333,330132088.666667,259037048.166667
,34687751.8333333,46780239.5,51573551.3333333,40156975.8333333
382003451.333333,366218120.166667,394833785.5,408028810.333333,430625776.0
49588766.5,42554515.6666667,61503170.3333333,61817247.0,30511146.0
757588294.166667,514524352.166667,740009600.666667,821730454.166667,746301721.333333
238838681.333333,172970848.166667,169321535.666667,248950898.333333,186279003.166667
124425523.666667,103263503.0,177077909.0,110423657.166667,225223144.166667
0.0,16855850.5,13246272.0,,0.0
23706688.6666667,35195809.1666667,24358182.5,27480238.3333333,17673517.6666667
5605145.66666667,3190060.33333333,6688854.0,9556437.16666667,7846162.66666667
2450728.0,,0.0,,
332871634.166667,261871274.333333,339347148.5,366992221.166667,275890101.0
1113792600.66667,861005472.833333,1223046366.5,1103823781.5,1166197330.5
4724499.0,,4899540.0,,
1109198320.83333,1089452269.0,1247720895.0,1300381048.33333,904932677.5
25231659.0,10161056.5,26006258.6666667,49204958.4,20386183.75
350496386.833333,346644138.333333,381497382.5,388209467.166667,303909581.0
118910094.0,124573800.166667,132244680.666667,139232116.166667,112029534.0
7439523.0,,4361358.0,,11986617.6666667
466062766.833333,392687982.666667,447162390.5,504782902.333333,462287911.666667
8095927.0,5198915.5,0.0,,17456814.0
17330609.3333333,20349701.0,24909877.8333333,25672488.6666667,20049337.5
,8663572.25,7268063.25,10714973.5,8168310.25
191803824.0,139388639.333333,191160561.333333,190866345.5,149581869.0
80711080.5,68372621.3333333,77041923.0,83786159.8333333,77606734.1666667
6014212.5,,0.0,,0.0
0.0,11017720.0,,0.0,
4733455.75,5038427.0,7621436.5,4911142.5,2960182.66666667
1179491722.33333,1025735233.83333,1310036229.0,1256803358.0,1121162198.5
22821664.1666667,19813331.5,23653304.2,20400466.3333333,16494062.8333333
11482682.2,12254818.0,32906599.0,13256904.8,9954417.5
393597191.166667,339502316.0,461776654.666667,461179740.666667,359080043.666667
155735286.166667,135472197.333333,166118221.5,154873065.833333,149615913.666667
20860584.1666667,30251188.75,21137145.3333333,23217032.5,18447127.3333333
82227471.5,55095216.0,73572528.3333333,85300845.3333333,61180040.6666667
20388636.6666667,16112489.0,16598121.0,19700130.8333333,14171829.0
12490505.0,14374282.25,11901782.0,15807107.75,10215316.0
1446398363.33333,1275500661.66667,1533241681.83333,1522982673.5,1299245289.33333
349638486.333333,311907781.833333,370468918.666667,380183319.833333,287438535.5
,14104294.75,42885807.0,13120338.0,26985139.0
16558103.4,18929642.0,22109961.5,16510529.75,
0.0,,3840045.5,6460774.0,
33287975.4,19217173.1666667,37358230.0,29132341.6666667,39513131.8
11354352.6666667,17582503.0,20051426.0,15920655.0,14103222.1666667
40091931.6666667,37176209.0,37326743.3333333,38538327.0,22675025.6666667
172739051.166667,148283382.5,214858723.833333,173002299.5,157417108.5
229908957.0,171597251.166667,203365028.333333,207754169.666667,171783006.0
108060522.0,125442967.666667,115840485.5,144238581.0,88369032.3333333
32493516.8333333,34523799.5,32175810.5,31946052.3333333,25015621.6666667
43766576.1666667,46713964.1666667,42503963.5,37224706.3333333,25382823.8333333
239611131.666667,64777565.0,230821315.0,,310697506.0
110725933.5,94605600.5,145757545.833333,101560753.666667,113895929.166667
1901076600.83333,1976139673.66667,1987362878.66667,1816977202.33333,1624737704.83333
,3616503.0,,,
417732959.5,419833020.166667,423792149.333333,434710714.166667,413327772.333333
9727432.33333333,7426405.33333333,12171028.6666667,9449580.0,8808554.0
8724162.75,,,,7292123.8
43349522.3333333,25053710.0,39023587.6666667,49486300.6,31565047.8333333
110538473.5,90281465.1666667,177139009.5,139554833.333333,113476411.166667
438318441.5,494567957.0,513578478.666667,550561368.0,412599314.0
8338592.33333333,6386667.66666667,12527966.5,4528372.5,6153568.66666667
119337607.666667,116109707.0,130623825.5,136252405.833333,82717685.0
384496140.166667,299444040.0,432767699.166667,416522196.0,310519974.666667
42250624.5,53630112.6666667,52738692.6666667,58355255.5,40794113.0
67412417.1666667,67338255.8333333,76385406.0,91487222.8333333,71501480.3333333
7261653.83333333,9614408.0,6857557.5,8520311.83333333,6549151.16666667
4340240443.5,4246858110.66667,4874974328.5,4910200646.0,4274002516.83333
283701632.166667,296714370.833333,359268351.333333,395354870.333333,
11626131.8333333,18535417.0,12464818.2,0.0,11399179.6666667
145521897.833333,118775594.333333,174886413.666667,148492256.666667,148640381.333333
,6648597.5,,4577576.5,0.0
703264713.5,499575218.833333,803264888.833333,674562720.5,639020213.666667
,0.0,,,
86599914.1666667,61632336.8333333,104318099.833333,69284915.5,60620971.0
17708545.6,20610054.0,16291796.0,12120977.0,13035479.25
,8465457.5,38032205.0,,
66397383.5,30701578.6,68714259.0,61862738.1666667,56288497.0
197533369.5,,214848898.666667,245061555.166667,177929099.5
3491499.0,0.0,4254149.5,2205303.0,3202491.2
244527614.0,152210354.5,204652477.5,211295191.666667,229681166.833333
284072039.0,222825152.666667,345095343.5,308547621.833333,256137542.666667
10479519.0,,5363588.0,13274845.5,7812236.4
443241057.333333,453065473.333333,561549890.333333,485196657.833333,382398296.333333
,,,0.0,20407218.8333333
,,,,
173114716.5,193771205.5,181124869.5,182775697.833333,164425936.833333
365143196.0,336464600.666667,435878164.5,376677496.5,327999092.666667
1043654620.5,971304762.833333,1192658754.0,1226379746.16667,1106962459.66667
3797738.2,4997511.66666667,6517753.8,7571749.5,4464393.0
17356101.5,15236313.1666667,24794809.2,28079590.1666667,32052483.4
98787584.0,88480149.8333333,117399503.333333,129790178.166667,98400855.5
56510218.1666667,57113228.1666667,56259499.3333333,64342348.0,51137864.3333333
213938842.666667,143492972.333333,214294166.833333,212598067.5,244708837.166667
246602006.833333,219855308.833333,272688679.5,271973026.333333,227668793.5
116239082.5,77869218.1666667,124365706.0,111752140.833333,112791698.333333
0.0,39504674.4,0.0,24276118.0,
744548166.333333,836148556.333333,860677440.333333,898466423.166667,740982863.166667
1910754075.33333,1558693258.0,2142049001.83333,2019239148.33333,1649859722.16667
15162662.6666667,24077032.8333333,20552385.5,23245672.6666667,13718021.0
89911812.8333333,59906402.5,92870223.8333333,99389399.3333333,106930292.833333
397841322.166667,513682234.0,352789644.666667,458305925.333333,369199410.833333
49651751.1666667,46453959.5,49170990.0,59721755.3333333,41167314.1666667
127057520.5,154648866.333333,150272778.166667,150914596.166667,118973266.666667
300108048.5,190015932.166667,337214551.666667,259548277.833333,282206844.666667
978510536.166667,692471818.833333,1070938217.16667,1089693940.16667,944749327.0
353116554.333333,333418650.333333,426392913.166667,447749321.333333,379593112.333333
412199755.0,236295651.333333,427960755.5,495000464.0,246505019.666667
15132043.5,15594404.6666667,16692341.6666667,19083898.8333333,15012244.1666667
12568343.5,23556539.75,23455689.0,13969685.0,14205072.0
20987865.75,21711158.0,18154445.0,24466059.0,15611345.4
75107096.8333333,65246357.1666667,83806652.5,86813827.6666667,68919233.0
3648818.0,8240988.6,0.0,4601236.16666667,4347357.5
177111520.166667,166081145.5,197482709.333333,230730538.5,185049320.5
6264489.5,,,0.0,12749241.0
109238467.0,119379797.0,162991108.666667,134672196.333333,138968046.666667
0.0,6072466.8,0.0,10509899.5,7307529.25
,30755608.5,,,17307626.8
180488877.166667,183879086.5,187038833.333333,226817822.166667,160881144.166667
140889094.833333,98338549.0,149441319.0,145000996.666667,
42058406.3333333,38110448.8333333,47454795.6666667,49094134.6666667,39576513.5
179887487.833333,131520408.0,171129622.166667,167952907.166667,127715276.0
,0.0,0.0,,0.0
15368284.0,,6074860.0,,9241141.5
23906415.2,27986152.6,33251707.0,32070042.4,23679421.6666667
22100467.0,18845319.6666667,24050903.8333333,25226033.8333333,20108184.1666667
12351936.8,14401723.0,11703148.3333333,8722469.0,11571391.5
15922423.8333333,,22741449.6666667,,13007819.6
,5552927.0,,12831552.0,0.0
12736351.0,17912528.3333333,23354097.3333333,16096856.0,16452621.2
9206848305.66667,8603168808.33334,9899919955.16667,8958759537.66667,7324098333.16667
82916284.5,72737498.3333333,90132315.5,82475243.8333333,70550059.5
159941841.833333,144552963.0,183763307.333333,180104241.333333,167052064.666667
193600808.333333,151468709.833333,186344034.166667,209694998.5,185469953.833333
583164874.166667,465015554.0,605127896.0,602442052.166667,540038244.0
,,,0.0,
44520496.6666667,36031176.3333333,64949088.6666667,49015488.3333333,38983963.5
442012222.666667,386180604.0,463852504.0,435064511.333333,364712366.833333
56328422.1666667,63868424.3333333,75805223.1666667,66985319.6666667,65630292.0
112585268.0,85917417.8333333,102003368.833333,105684196.666667,124060842.333333
19389340.3333333,18990713.5,22228062.0,26858012.3333333,18220658.4
111253009.5,94986914.6666667,111667456.833333,115694425.333333,85282154.3333333
590079725.166667,490958859.666667,666508253.0,632186440.166667,602239254.333333
92775921.5,89686760.0,110375156.0,93603181.6666667,101228561.5
349535894.666667,436346440.166667,417899422.666667,456648870.166667,335441787.833333
832759265.833333,622670044.0,817145009.666667,1061729802.33333,809182798.166667
88846184.6666667,90454141.6666667,132600508.833333,103257783.166667,75350274.1666667
,,,,
10014792.5,8500011.75,11390523.8333333,11790776.1666667,9235693.83333333
30366211.6666667,28080002.2,32670362.3333333,25583690.3333333,32343310.5
776278132.666667,675444600.5,834356056.666667,800410790.166667,687454347.0
12871947.4,6501676.0,13996135.5,6860633.75,13537337.5
145845039.666667,139327748.666667,174865019.666667,178833612.5,139980506.833333
317823274.5,297896020.5,345130978.0,347697281.666667,241242139.5
7120835.2,,5259973.5,,8596707.33333333
319641702.666667,258887771.5,315824844.5,359447569.166667,261761033.333333
49265889.3333333,35170645.3333333,47587361.0,48424802.3333333,38511416.1666667
127131449.333333,91258898.0,69712152.5,125670449.833333,94430597.8333333
42780882.8333333,58701298.6666667,44424740.8333333,52447680.8333333,48739903.0
61009542.6666667,52908703.3333333,69081072.5,62689544.0,53687107.3333333
115492342.5,74557808.5,125454231.833333,117501703.5,105127223.5
17107707.0,31203886.6666667,23862337.1666667,23031722.6,17206298.0
99075791.6666667,108459426.0,101092343.833333,102234415.0,89756285.3333333
0.0,4757727.0,,5607899.66666667,
,,,,
452015599.0,524239316.333333,523434251.166667,519636157.833333,360243538.666667
456991194.666667,362561382.166667,473192010.333333,502366373.0,405693106.333333
95700793.3333333,89271585.0,96904760.6666667,99243028.5,73106826.1666667
77490794.6666667,91391301.1666667,90310335.1666667,90467091.5,61331155.5
,,,,
238365786.833333,150253934.666667,193549575.5,220645090.666667,198753780.333333
,10409072.6666667,6485937.0,,30184928.0
219125610.833333,181989700.5,230117650.833333,207670621.666667,212810761.5
1669670825.83333,1967424564.66667,2431279507.5,1693623338.83333,1144653741.83333
,0.0,0.0,13705145.0,
410323083.666667,413926187.166667,499707636.166667,439825479.166667,380751496.666667
8683121.25,11940283.0,7774456.66666667,10566034.0,7943174.33333333
18887097.0,0.0,,24020049.0,13326840.2
130689251.833333,126776607.666667,144626420.166667,152298881.5,129383093.666667
5174702799.66667,4154192811.5,5756449945.66667,5317976074.83333,4762545031.16667
553476472.0,473006040.666667,364454131.333333,368770594.333333,327285102.666667
8541656352.83333,7905915597.5,9291601576.33333,9298720864.33334,7678953556.0
169414064.333333,144640902.5,194412257.5,171596888.5,144475223.166667
18383420.3333333,8345774.66666667,18438844.6666667,16422192.6,23255149.5
76218578.3333333,86755796.3333333,100985032.333333,80811574.1666667,56493925.3333333
180512277.666667,209951298.166667,210770460.166667,214329739.666667,154619013.5
