(+)-JQ-1,Bromosporine,Molibresib,Apabetalone
1446398363.33333,1725506729.83333,1275500661.66667,1725506729.83333
349638486.333333,427233194.5,311907781.833333,427233194.5
19857946.3333333,28665304.75,14104294.75,28665304.75
16558103.4,29182523.8333333,18929642.0,29182523.8333333
,,3976888.0,
33287975.4,40191086.5,19217173.1666667,40191086.5
11354352.6666667,28620692.1666667,17582503.0,28620692.1666667
40091931.6666667,37928537.25,37176209.0,37928537.25
172739051.166667,276891470.166667,148283382.5,276891470.166667
229908957.0,222991967.333333,171597251.166667,222991967.333333
108060522.0,142329246.666667,125442967.666667,142329246.666667
32493516.8333333,41113477.0,34523799.5,41113477.0
43766576.1666667,43872250.8333333,46713964.1666667,43872250.8333333
,,,373439724.0
110725933.5,173015083.833333,94605600.5,173015083.833333
1901076600.83333,2070258029.66667,1976139673.66667,2070258029.66667
,,3616503.0,
417732959.5,453421107.5,419833020.166667,453421107.5
9727432.33333333,13741735.0,7426405.33333333,13741735.0
8724162.75,10056114.0,,10056114.0
43349522.3333333,34529065.2,25053710.0,34529065.2
110538473.5,171133242.833333,90281465.1666667,171133242.833333
438318441.5,607562226.833333,494567957.0,607562226.833333
8338592.33333333,12185493.0,6386667.66666667,12185493.0
119337607.666667,171267550.833333,116109707.0,
384496140.166667,469247566.5,299444040.0,469247566.5
42250624.5,69393369.0,53630112.6666667,69393369.0
67412417.1666667,86343200.8333333,67338255.8333333,86343200.8333333
7261653.83333333,8603288.0,9614408.0,8603288.0
4340240443.5,5744952135.83333,4246858110.66667,5744952135.83333
283701632.166667,437752142.666667,296714370.833333,437752142.666667
11626131.8333333,14732191.4,18535417.0,14732191.4
145521897.833333,190054936.833333,118775594.333333,190054936.833333
12158148.0,,6648597.5,0.0
703264713.5,945114992.0,499575218.833333,945114992.0
,8241853.0,0.0,8241853.0
86599914.1666667,137173923.333333,61632336.8333333,
17708545.6,9843435.0,20610054.0,9843435.0
,,8465457.5,131157990.0
66397383.5,83382063.75,30701578.6,83382063.75
197533369.5,249819090.666667,146176559.666667,249819090.666667
3491499.0,4857644.33333333,0.0,4857644.33333333
244527614.0,237325392.166667,152210354.5,237325392.166667
284072039.0,383620557.166667,222825152.666667,383620557.166667
10479519.0,9187421.0,0.0,
443241057.333333,609567867.0,453065473.333333,609567867.0
,,,
,,,
173114716.5,230969915.0,193771205.5,230969915.0
365143196.0,523558632.5,336464600.666667,523558632.5
1043654620.5,1323883293.83333,971304762.833333,1323883293.83333
3797738.2,7049057.6,4997511.66666667,7049057.6
17356101.5,31623618.0,15236313.1666667,31623618.0
98787584.0,129230621.666667,88480149.8333333,129230621.666667
56510218.1666667,73558792.1666667,57113228.1666667,73558792.1666667
213938842.666667,277688649.666667,143492972.333333,277688649.666667
246602006.833333,306857084.833333,219855308.833333,306857084.833333
116239082.5,128506790.0,77869218.1666667,128506790.0
0.0,0.0,39504674.4,
744548166.333333,1016763318.0,836148556.333333,1016763318.0
1910754075.33333,2492920663.83333,1558693258.0,2492920663.83333
15162662.6666667,25676691.6666667,24077032.8333333,25676691.6666667
89911812.8333333,98376971.1666667,59906402.5,98376971.1666667
397841322.166667,508184748.666667,513682234.0,508184748.666667
49651751.1666667,62133758.5,46453959.5,62133758.5
127057520.5,187962210.333333,154648866.333333,187962210.333333
300108048.5,365801394.833333,190015932.166667,365801394.833333
978510536.166667,1205775091.83333,692471818.833333,1205775091.83333
353116554.333333,510763722.833333,333418650.333333,510763722.833333
412199755.0,520804815.833333,236295651.333333,520804815.833333
15132043.5,21447482.8333333,15594404.6666667,21447482.8333333
12568343.5,20774663.6,23556539.75,20774663.6
20987865.75,23466225.6666667,21711158.0,23466225.6666667
75107096.8333333,105441972.5,65246357.1666667,105441972.5
3648818.0,,8240988.6,
177111520.166667,240870115.5,166081145.5,240870115.5
6264489.5,11766225.2,3210588.0,11766225.2
109238467.0,170333378.666667,119379797.0,170333378.666667
,334040407.0,6072466.8,334040407.0
21432041.5,,30755608.5,21179309.0
180488877.166667,220761716.833333,183879086.5,220761716.833333
140889094.833333,181500537.0,98338549.0,181500537.0
42058406.3333333,53184140.8333333,38110448.8333333,53184140.8333333
179887487.833333,204029955.333333,131520408.0,204029955.333333
,0.0,,
,10009123.0,,10009123.0
23906415.2,35893294.3333333,27986152.6,35893294.3333333
22100467.0,,18845319.6666667,
12351936.8,,,9947409.66666667
15922423.8333333,32880059.0,,32880059.0
8473050.0,,5552927.0,0.0
12736351.0,24767857.0,17912528.3333333,24767857.0
9206848305.66667,10007667241.3333,8603168808.33334,10007667241.3333
82916284.5,111065287.666667,72737498.3333333,111065287.666667
159941841.833333,210959465.166667,144552963.0,210959465.166667
193600808.333333,220355171.5,151468709.833333,220355171.5
583164874.166667,719741283.0,465015554.0,719741283.0
,,,
44520496.6666667,63140750.5,36031176.3333333,63140750.5
442012222.666667,586112938.166667,386180604.0,586112938.166667
56328422.1666667,88205292.0,63868424.3333333,88205292.0
112585268.0,135520574.0,85917417.8333333,135520574.0
19389340.3333333,26797389.4,18990713.5,26797389.4
111253009.5,122237397.166667,94986914.6666667,122237397.166667
590079725.166667,800289370.333333,490958859.666667,800289370.333333
92775921.5,131785807.5,89686760.0,131785807.5
349535894.666667,490770919.166667,436346440.166667,490770919.166667
832759265.833333,953070428.333333,622670044.0,953070428.333333
88846184.6666667,138144276.333333,90454141.6666667,138144276.333333
,13485231.0,,
10014792.5,15674830.6666667,8500011.75,15674830.6666667
30366211.6666667,39938303.1666667,28080002.2,39938303.1666667
776278132.666667,1011672648.83333,675444600.5,1011672648.83333
12871947.4,11728850.2,6501676.0,11728850.2
145845039.666667,208366934.333333,139327748.666667,208366934.333333
317823274.5,369333032.333333,297896020.5,369333032.333333
7120835.2,,0.0,0.0
319641702.666667,351277854.666667,258887771.5,351277854.666667
49265889.3333333,56322902.3333333,35170645.3333333,56322902.3333333
127131449.333333,231864950.5,91258898.0,231864950.5
42780882.8333333,53786132.6666667,58701298.6666667,53786132.6666667
61009542.6666667,82778470.1666667,52908703.3333333,82778470.1666667
115492342.5,139538675.833333,74557808.5,139538675.833333
17107707.0,22596835.8333333,31203886.6666667,22596835.8333333
99075791.6666667,123998154.333333,108459426.0,123998154.333333
,,,
,,,
452015599.0,553563031.833333,524239316.333333,553563031.833333
456991194.666667,548276292.333333,362561382.166667,548276292.333333
95700793.3333333,124586150.333333,89271585.0,124586150.333333
77490794.6666667,107857414.666667,91391301.1666667,107857414.666667
,,,
238365786.833333,219055713.0,150253934.666667,219055713.0
6599340.33333333,16135656.3333333,,
219125610.833333,269673797.5,181989700.5,269673797.5
1669670825.83333,2561223827.83333,1967424564.66667,2561223827.83333
,,,
410323083.666667,588250685.833333,413926187.166667,588250685.833333
8683121.25,10178304.0,,10178304.0
18887097.0,26770882.0,0.0,26770882.0
130689251.833333,160509677.0,126776607.666667,160509677.0
5174702799.66667,6847894308.0,4154192811.5,6847894308.0
553476472.0,442290646.666667,473006040.666667,442290646.666667
8541656352.83333,10701987283.0,7905915597.5,10701987283.0
169414064.333333,223816054.333333,144640902.5,223816054.333333
18383420.3333333,22901356.0,,22901356.0
76218578.3333333,107191491.833333,86755796.3333333,107191491.833333
180512277.666667,257964461.0,209951298.166667,257964461.0
7524653.0,8275591.5,0.0,8275591.5
18997684.6666667,25862420.8,14184930.1666667,25862420.8
21757656.0,26721581.3333333,23940488.5,26721581.3333333
10071951.5,0.0,,0.0
1511852426.66667,1836515424.83333,1061382804.16667,1836515424.83333
108957562.833333,147353603.5,84737012.5,147353603.5
13138890.0,6037628.6,6664595.5,6037628.6
933763420.833333,956475931.666667,729954168.0,956475931.666667
13488970.0,20682416.25,14829029.5,20682416.25
1774205523.66667,2095152949.83333,1305778209.16667,2095152949.83333
301073056.0,371363071.0,246647478.5,371363071.0
138767419.5,150568272.166667,124848441.666667,150568272.166667
10435314.5,11045104.1666667,11790147.0,11045104.1666667
6283680.0,,,
157479015.166667,198889674.166667,115238252.0,198889674.166667
87379785.0,105736516.833333,99117083.6666667,105736516.833333
295377014.333333,350589574.5,217896127.666667,350589574.5
374224812.0,459724457.833333,195498960.333333,459724457.833333
66506140.0,76742843.0,48014140.5,76742843.0
197653897.833333,255620756.0,154316819.666667,255620756.0
34938534.5,40104243.0,30466739.8333333,40104243.0
4596357.66666667,7481383.5,12726864.2,7481383.5
29549586.5,,21397522.3333333,28633113.6
112780525.5,135835846.0,110464301.333333,135835846.0
766443006.166667,1014639908.33333,848115661.833333,1014639908.33333
177692779.0,277729200.5,176442876.333333,277729200.5
7462674.4,13405980.25,9256958.0,13405980.25
,25053618.0,8106247.5,25053618.0
536280974.333333,661917976.666667,303694812.166667,661917976.666667
938120207.0,1078544911.83333,917286315.0,1078544911.83333
67727594.3333333,76528917.5,48774014.5,76528917.5
,,,
0.0,,,
726065239.333333,958627791.166667,630173498.666667,958627791.166667
79832269.5,87694826.3333333,99024868.3333333,87694826.3333333
34930147.6666667,31403762.5,30072601.3333333,31403762.5
24571304.8333333,35974160.1666667,20801384.6666667,35974160.1666667
282377141.833333,348648680.833333,307343009.333333,348648680.833333
2464797418.83333,3078304297.0,1919122738.66667,3078304297.0
6378622169.33333,8355775409.16667,6387920631.16667,8355775409.16667
3603017187.16667,4408452247.83333,2896922389.83333,4408452247.83333
17407820.5,27643944.4,25964132.6,27643944.4
3970277.5,,8050920.6,6645260.0
357825192.833333,472217543.833333,338957544.833333,472217543.833333
,9097448.0,,9097448.0
69903059.3333333,79998941.1666667,52828759.0,79998941.1666667
41768470.3333333,61104694.5,50753839.5,61104694.5
22190879.4,,34330232.3333333,
144575805.166667,171787601.5,122243141.5,171787601.5
0.0,,,
140993348.833333,172738375.0,83025110.1666667,172738375.0
596243649.5,693192864.0,661291100.166667,693192864.0
209518353.0,233955009.333333,154364447.333333,233955009.333333
52596968.6666667,64404980.0,27248731.5,64404980.0
1288864.0,,,5108376.5
21461346.1666667,28474118.3333333,12634930.4,28474118.3333333
6923691937.5,7682683181.83333,5269961423.5,7682683181.83333
48610282.5,62717838.3333333,35605304.8333333,62717838.3333333
422365251.5,500761243.166667,631452014.666667,500761243.166667
14229938.0,0.0,11267960.3333333,0.0
23094664.6666667,30635975.0,26880909.8,30635975.0
17779059.1666667,23926033.3333333,4851317.0,23926033.3333333
30696265.6666667,48795327.8333333,17610517.0,48795327.8333333
967220184.5,1146769900.83333,800893601.0,1146769900.83333
1232268935.0,1571219969.83333,979668723.166667,1571219969.83333
44346611.0,41877326.1666667,44105466.3333333,41877326.1666667
,,,
1109465896.16667,1332492015.0,830669544.333333,1332492015.0
22932995.4,17220206.5,19991224.5,17220206.5
172815312.0,238636410.666667,143991878.166667,238636410.666667
58144078.0,110982603.166667,98923148.8333333,110982603.166667
23607894.3333333,35531121.6666667,17113918.8333333,35531121.6666667
108221478.5,118719681.333333,91944006.3333333,118719681.333333
875727006.5,1114139467.16667,827162298.5,1114139467.16667
1640895004.33333,1881644285.83333,1437926514.33333,1881644285.83333
336797617.0,457792053.833333,271328341.0,457792053.833333
9704493.0,,5795356.4,0.0
13743645.75,,,5037211.0
6627422.0,28519695.0,12098454.0,28519695.0
0.0,,19831647.8,0.0
198507772.833333,221819805.166667,187073034.833333,221819805.166667
9471545.33333333,16612467.3333333,6391057.0,16612467.3333333
3133886629.33333,3394656542.33333,2741637304.33333,3394656542.33333
1083594433.66667,1452470108.83333,826265124.666667,1452470108.83333
0.0,,26986745.3333333,25854627.0
0.0,,,
281917001.666667,340054483.333333,201773160.0,340054483.333333
34570712.5,43330531.8333333,24228391.0,43330531.8333333
148239932.333333,134320966.0,115388563.0,134320966.0
4377880.0,65675449.0,,
1060481161.83333,1207816905.16667,942439936.5,1207816905.16667
143030010.0,155050552.166667,90794082.5,155050552.166667
20056050.0,47066802.8333333,44257179.1666667,47066802.8333333
58453858.8333333,53844776.5,37361848.3333333,53844776.5
68366461.5,82625286.5,51782139.5,82625286.5
61967416.0,81727607.1666667,53317347.8333333,81727607.1666667
31084814.0,,,40545245.0
,23105139.2,3714573.0,23105139.2
46936010.5,70320408.3333333,34878117.8333333,70320408.3333333
344328387.0,378924723.333333,249917279.0,378924723.333333
,,,
56853147.0,76448505.3333333,35738206.3333333,76448505.3333333
17854865.8333333,27379687.0,23914262.3333333,27379687.0
22493680.8333333,25585623.8333333,17851384.1666667,25585623.8333333
346845638.166667,419067222.333333,325396950.0,419067222.333333
23777245.4,23375453.6666667,12705247.3333333,23375453.6666667
2927352392.66667,3798503570.83333,3249364921.33333,3798503570.83333
248529129.333333,211043589.833333,97814944.3333333,211043589.833333
17040327.8333333,26223506.25,13725087.0,26223506.25
1923152059.16667,2298104385.83333,1720653622.83333,2298104385.83333
15043610.3333333,17797599.0,14202704.5,17797599.0
14026000.0,0.0,6950000.0,0.0
114271398.833333,144332843.0,112060525.166667,144332843.0
327214365.833333,435371614.833333,320449827.0,435371614.833333
770559451.666667,827500724.833334,343273184.833333,827500724.833334
2433255.5,9187340.0,4471937.75,
6049885.5,,,
104604990.166667,141812847.333333,107278431.166667,141812847.333333
345426921.666667,459651394.833333,255412522.166667,459651394.833333
776688257.5,950069833.333333,575556009.333333,950069833.333333
239147014.0,,,161279351.0
2063526816.16667,2622716601.16667,1635673698.16667,2622716601.16667
24844408.1666667,50838198.8333333,30186727.6666667,50838198.8333333
527352253.833333,600931666.5,406855640.833333,600931666.5
18993315.0,21524188.0,12498480.0,21524188.0
,6166014.5,0.0,6166014.5
9344521.0,,0.0,11277535.0
543502848.5,620332679.333333,365972364.666667,620332679.333333
89063618.1666667,129138199.0,93434448.3333333,129138199.0
96391850.1666667,84463377.0,42574565.1666667,84463377.0
518153460.0,714336126.5,427456061.666667,714336126.5
4748458.5,11394972.8333333,10934448.0,11394972.8333333
15652147.0,,,19524947.0
6654811.5,6356506.5,8527571.66666667,6356506.5
14211403.6666667,13347058.5,8738882.2,13347058.5
48367057.8333333,57134352.5,48068700.8333333,57134352.5
191074107.166667,239947719.333333,216285873.0,239947719.333333
36820304.3333333,53126319.8333333,45600692.8333333,53126319.8333333
35907444.0,36029066.8333333,31317700.5,36029066.8333333
1505802881.66667,1881324741.0,948276009.166667,1881324741.0
43116374.3333333,90113191.0,73811116.5,90113191.0
20917703.25,74212557.6666667,11332254.5,74212557.6666667
84283340.5,114883724.666667,78005642.8333333,114883724.666667
13722903.3333333,26459517.0,19018486.0,26459517.0
,,13685224.0,28131601.0
116590039.5,157756385.833333,127324771.5,157756385.833333
135765227.333333,164809387.5,135598013.666667,164809387.5
687983851.0,861150508.666667,561052622.0,861150508.666667
33999443.1666667,38774578.1666667,27423464.0,38774578.1666667
64508246.0,73700684.3333333,47660055.6666667,73700684.3333333
54691617.0,73581014.0,54562618.6666667,73581014.0
71530475.3333333,87488847.1666667,50630912.8333333,87488847.1666667
,12181502.0,,12181502.0
6619131.5,0.0,3849627.0,
106811700.5,130581863.333333,83766688.5,130581863.333333
56211796.0,67650732.5,48527892.3333333,67650732.5
37564089.0,48650720.5,33769448.8333333,48650720.5
360765253.666667,502086248.333333,334016247.666667,502086248.333333
14559404.0,10590313.6666667,13640047.0,
,12293642.0,0.0,
142425727.0,205346099.0,129133305.833333,205346099.0
,12809158.0,6239881.0,12809158.0
15435180.1666667,17929419.2,12019385.4,17929419.2
469092135.333333,662762834.0,443148877.833333,662762834.0
5446696.66666667,0.0,,0.0
22983066.3333333,30521913.3333333,29962091.0,30521913.3333333
144957513.333333,174281264.833333,125992750.333333,174281264.833333
449530020.166667,654885389.166667,519060416.833333,654885389.166667
99281007.1666667,123496596.0,74829222.8333333,123496596.0
1229618116.0,1709716997.5,1196670619.66667,1709716997.5
6020697.0,8640330.5,,8640330.5
164495235.666667,226632618.833333,332381421.166667,226632618.833333
544990602.833333,572344594.666667,387044429.5,572344594.666667
9096915.2,12555945.0,11087198.0,
70082542.3333333,84286422.1666667,49144880.1666667,84286422.1666667
,6501269.5,5252457.0,6501269.5
1908657312.83333,2171891676.83333,1642201118.16667,2171891676.83333
81832559.3333333,111921246.666667,68001595.0,111921246.666667
0.0,,,7582820.0
43883335.0,59361518.1666667,25849546.5,59361518.1666667
