Entinostat,Mocetinostat,Romidepsin,Tacedinaline,Tucidinostat,Domatinostat,Pracinostat,Quisinostat,Vorinostat,AR-42,Belinostat,Citarinostat,Fimepinostat,Ricolinostat,Panobinostat,Givinostat,Tasquinimod,Nexturastat A,ACY738,Tubastatin A,Trichostatin-A,PCI-34051,ACY775,CHDI00465983,CHDI00390576,TMP195,TMP269,LMK235
54856887.1666667,61431827.0,45897952.6666667,72356280.1666667,61431827.0,61191148.8333333,45897952.6666667,59428859.6666667,72356280.1666667,41896893.3333333,45897952.6666667,54856887.1666667,61431827.0,54856887.1666667,54856887.1666667,61431827.0,54856887.1666667,59428859.6666667,54856887.1666667,37760887.1666667,54856887.1666667,41896893.3333333,41896893.3333333,61191148.8333333,41896893.3333333,61431827.0,61191148.8333333,61431827.0
4179713279.33333,4745758139.0,3793620752.66667,5631251008.83333,4745758139.0,3021325281.66667,3793620752.66667,3933708484.83333,5631251008.83333,4385697997.83333,3793620752.66667,4179713279.33333,4745758139.0,4179713279.33333,4179713279.33333,4745758139.0,4179713279.33333,3933708484.83333,4179713279.33333,3484079947.0,4179713279.33333,4385697997.83333,4385697997.83333,3021325281.66667,4385697997.83333,4745758139.0,3021325281.66667,4745758139.0
6658916.0,5476893.0,,6015838.66666667,5476893.0,5542674.66666667,,5301328.5,6015838.66666667,5514930.0,0.0,6658916.0,5476893.0,6658916.0,6658916.0,,6658916.0,5301328.5,6658916.0,,,,5514930.0,5542674.66666667,5514930.0,5476893.0,5542674.66666667,
54339177.1666667,52036120.0,68505307.6,68821584.2,52036120.0,20324024.4,68505307.6,46070569.0,68821584.2,71689321.6666667,68505307.6,54339177.1666667,52036120.0,54339177.1666667,54339177.1666667,52036120.0,54339177.1666667,46070569.0,54339177.1666667,61989969.3333333,54339177.1666667,71689321.6666667,71689321.6666667,20324024.4,71689321.6666667,52036120.0,20324024.4,52036120.0
0.0,63791451.0,67308271.6,0.0,,32394911.0,67308271.6,0.0,0.0,,67308271.6,,63791451.0,0.0,,63791451.0,,0.0,,0.0,0.0,16474280.0,16474280.0,32394911.0,16474280.0,63791451.0,32394911.0,63791451.0
166259123.833333,169215726.0,141949784.833333,190527700.666667,169215726.0,158956569.5,141949784.833333,155673485.166667,190527700.666667,155724002.666667,141949784.833333,166259123.833333,169215726.0,166259123.833333,166259123.833333,169215726.0,166259123.833333,155673485.166667,166259123.833333,140030593.333333,166259123.833333,155724002.666667,155724002.666667,158956569.5,155724002.666667,169215726.0,158956569.5,169215726.0
4312219.5,7701356.0,,8258018.75,7701356.0,4440096.16666667,5083903.0,3267024.4,,3813334.0,,4312219.5,7701356.0,4312219.5,4312219.5,7701356.0,4312219.5,3267024.4,4312219.5,,4312219.5,3813334.0,3813334.0,4440096.16666667,3813334.0,7701356.0,4440096.16666667,7701356.0
57719248.3333333,63143090.5,44905523.8333333,68143813.3333333,63143090.5,48789154.3333333,44905523.8333333,53255708.1666667,68143813.3333333,57145333.5,44905523.8333333,57719248.3333333,63143090.5,57719248.3333333,57719248.3333333,63143090.5,57719248.3333333,53255708.1666667,57719248.3333333,42887335.1666667,57719248.3333333,57145333.5,57145333.5,48789154.3333333,57145333.5,63143090.5,48789154.3333333,63143090.5
,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,0.0
0.0,1982641.33333333,2845285.25,5694720.2,1982641.33333333,5160713.0,2845285.25,449909.0,5694720.2,,,0.0,1982641.33333333,0.0,,,,449909.0,0.0,,,,,5160713.0,,1982641.33333333,5160713.0,1982641.33333333
111847124.166667,69314414.6666667,90481840.1666667,86827072.8333333,69314414.6666667,41983622.8333333,90481840.1666667,60079343.8333333,86827072.8333333,70331702.6666667,90481840.1666667,111847124.166667,69314414.6666667,111847124.166667,111847124.166667,69314414.6666667,111847124.166667,60079343.8333333,111847124.166667,83406666.8333333,111847124.166667,70331702.6666667,70331702.6666667,41983622.8333333,70331702.6666667,69314414.6666667,41983622.8333333,69314414.6666667
17339255.0,0.0,,0.0,,,,,,,,17339255.0,,17339255.0,,,,,17339255.0,0.0,,,,,,,,0.0
11071826.0,14724125.0,13593891.0,10822095.0,14724125.0,27953306.3333333,13593891.0,14148311.0,10822095.0,12589658.8333333,,11071826.0,14724125.0,11071826.0,11071826.0,14724125.0,11071826.0,14148311.0,,,,12589658.8333333,12589658.8333333,,12589658.8333333,14724125.0,27953306.3333333,
64703100.8333333,42110743.0,63084986.3333333,52603817.6666667,42110743.0,24510055.6,63084986.3333333,60248595.5,52603817.6666667,28112072.8333333,63084986.3333333,64703100.8333333,42110743.0,64703100.8333333,64703100.8333333,42110743.0,64703100.8333333,60248595.5,64703100.8333333,55772597.0,64703100.8333333,28112072.8333333,28112072.8333333,24510055.6,28112072.8333333,42110743.0,24510055.6,42110743.0
23965925.3333333,17971771.0,28139204.8333333,19533245.75,17971771.0,,28139204.8333333,26601448.8333333,19533245.75,11742319.0,28139204.8333333,23965925.3333333,17971771.0,23965925.3333333,23965925.3333333,17971771.0,23965925.3333333,26601448.8333333,23965925.3333333,27564857.1666667,23965925.3333333,11742319.0,11742319.0,0.0,11742319.0,17971771.0,,17971771.0
1204270305.0,1110607059.66667,1019671840.83333,1382155445.66667,1110607059.66667,1217998738.33333,1019671840.83333,1147294839.83333,1382155445.66667,1084254402.66667,1019671840.83333,1204270305.0,1110607059.66667,1204270305.0,1204270305.0,1110607059.66667,1204270305.0,1147294839.83333,1204270305.0,1050950389.83333,1204270305.0,1084254402.66667,1084254402.66667,1217998738.33333,1084254402.66667,1110607059.66667,1217998738.33333,1110607059.66667
17925105.8333333,16481553.3333333,14002784.4,13550645.3333333,16481553.3333333,9707354.66666667,14002784.4,,13550645.3333333,,14002784.4,17925105.8333333,16481553.3333333,17925105.8333333,17925105.8333333,16481553.3333333,17925105.8333333,9314702.0,17925105.8333333,16339228.75,17925105.8333333,,,9707354.66666667,,16481553.3333333,9707354.66666667,16481553.3333333
572810007.833333,573353328.5,453595035.333333,667528363.5,573353328.5,393458662.166667,453595035.333333,505103823.166667,667528363.5,499218968.0,453595035.333333,572810007.833333,573353328.5,572810007.833333,572810007.833333,573353328.5,572810007.833333,505103823.166667,572810007.833333,440300329.166667,572810007.833333,499218968.0,499218968.0,393458662.166667,499218968.0,573353328.5,393458662.166667,573353328.5
,5194388.66666667,,5736889.33333333,5194388.66666667,7604291.25,9108694.0,6201750.0,5736889.33333333,2010912.75,9108694.0,,5194388.66666667,6068208.0,,5194388.66666667,6068208.0,6201750.0,,8890937.25,6068208.0,2010912.75,2010912.75,7604291.25,2010912.75,5194388.66666667,7604291.25,5194388.66666667
1036892021.0,964148470.666667,777728749.833333,1063702557.5,964148470.666667,1292795297.83333,777728749.833333,1157417125.66667,1063702557.5,1063396188.5,777728749.833333,1036892021.0,964148470.666667,1036892021.0,1036892021.0,964148470.666667,1036892021.0,1157417125.66667,1036892021.0,672962063.166667,1036892021.0,1063396188.5,1063396188.5,1292795297.83333,1063396188.5,964148470.666667,1292795297.83333,964148470.666667
1828187847.16667,2418556799.0,2217601824.5,2572574676.0,2418556799.0,1421057839.33333,2217601824.5,1898116273.0,2572574676.0,1707091239.16667,2217601824.5,1828187847.16667,2418556799.0,1828187847.16667,1828187847.16667,2418556799.0,1828187847.16667,1898116273.0,1828187847.16667,2212062844.66667,1828187847.16667,1707091239.16667,1707091239.16667,1421057839.33333,1707091239.16667,2418556799.0,1421057839.33333,2418556799.0
1914176748.83333,1663936135.66667,1428208994.0,1981159575.66667,1663936135.66667,2604760966.83333,1428208994.0,1555324628.83333,1981159575.66667,1586568993.83333,1428208994.0,1914176748.83333,1663936135.66667,1914176748.83333,1914176748.83333,1663936135.66667,1914176748.83333,1555324628.83333,1914176748.83333,1221880848.5,1914176748.83333,1586568993.83333,1586568993.83333,2604760966.83333,1586568993.83333,1663936135.66667,2604760966.83333,1663936135.66667
21350748.6,15801449.0,13508142.0,19317207.0,15801449.0,26636609.75,13508142.0,18399990.3333333,19317207.0,14532340.0,13508142.0,21350748.6,15801449.0,21350748.6,21350748.6,15801449.0,21350748.6,18399990.3333333,21350748.6,13527325.4,21350748.6,14532340.0,14532340.0,26636609.75,14532340.0,15801449.0,26636609.75,15801449.0
401098388.666667,464307200.333333,294844628.166667,500365470.166667,464307200.333333,441904831.833333,294844628.166667,429081902.5,500365470.166667,406583307.666667,294844628.166667,401098388.666667,464307200.333333,401098388.666667,401098388.666667,464307200.333333,401098388.666667,429081902.5,401098388.666667,300389117.833333,401098388.666667,406583307.666667,406583307.666667,441904831.833333,406583307.666667,464307200.333333,,464307200.333333
94150498.6666667,92046420.1666667,85483403.5,101388956.833333,92046420.1666667,73035618.6666667,85483403.5,115369772.833333,101388956.833333,77699018.6666667,85483403.5,94150498.6666667,92046420.1666667,94150498.6666667,94150498.6666667,92046420.1666667,94150498.6666667,115369772.833333,94150498.6666667,75944466.6666667,94150498.6666667,77699018.6666667,77699018.6666667,73035618.6666667,77699018.6666667,92046420.1666667,73035618.6666667,92046420.1666667
2127876562.83333,2311689430.16667,2124433317.16667,2559746276.66667,2311689430.16667,1840842772.16667,2124433317.16667,1935291522.5,2559746276.66667,1747162626.5,2124433317.16667,2127876562.83333,2311689430.16667,2127876562.83333,2127876562.83333,2311689430.16667,2127876562.83333,1935291522.5,2127876562.83333,1994327937.33333,2127876562.83333,1747162626.5,1747162626.5,1840842772.16667,1747162626.5,2311689430.16667,1840842772.16667,2311689430.16667
338300279.166667,419616916.5,283767155.833333,467464958.166667,419616916.5,297810826.833333,283767155.833333,310639361.5,467464958.166667,284662454.833333,283767155.833333,338300279.166667,419616916.5,338300279.166667,338300279.166667,419616916.5,338300279.166667,310639361.5,338300279.166667,252638271.5,338300279.166667,284662454.833333,284662454.833333,297810826.833333,284662454.833333,419616916.5,297810826.833333,419616916.5
,3277301.0,,,3277301.0,10847552.75,,,,0.0,,,3277301.0,0.0,0.0,,,4927934.0,,,,,0.0,10847552.75,,3277301.0,10847552.75,
73606226.6666667,49725589.6666667,67403866.3333333,73232280.8333333,49725589.6666667,40220208.5,67403866.3333333,81349922.5,73232280.8333333,61863109.6666667,67403866.3333333,73606226.6666667,49725589.6666667,73606226.6666667,73606226.6666667,49725589.6666667,73606226.6666667,81349922.5,73606226.6666667,53772968.3333333,73606226.6666667,61863109.6666667,61863109.6666667,40220208.5,61863109.6666667,49725589.6666667,40220208.5,49725589.6666667
97433291.8333333,85981763.5,94312669.0,88232867.3333333,85981763.5,81789954.6666667,94312669.0,75200806.0,88232867.3333333,76295935.1666667,94312669.0,97433291.8333333,85981763.5,97433291.8333333,97433291.8333333,85981763.5,97433291.8333333,75200806.0,97433291.8333333,84590646.1666667,97433291.8333333,76295935.1666667,76295935.1666667,81789954.6666667,76295935.1666667,85981763.5,81789954.6666667,85981763.5
35321761.5,25549038.3333333,21537278.25,35401678.3333333,25549038.3333333,25135439.2,21537278.25,21251208.3333333,35401678.3333333,21857497.5,21537278.25,35321761.5,25549038.3333333,35321761.5,35321761.5,25549038.3333333,35321761.5,21251208.3333333,35321761.5,19339287.0,35321761.5,21857497.5,21857497.5,25135439.2,21857497.5,25549038.3333333,25135439.2,25549038.3333333
,14867664.0,,106115260.0,14867664.0,,,,106115260.0,16932200.0,,,14867664.0,,0.0,14867664.0,,,,0.0,0.0,16932200.0,16932200.0,21680304.0,,14867664.0,,14867664.0
1489218293.0,1604400128.83333,1063995234.0,1725676575.66667,1604400128.83333,1553736411.5,1063995234.0,1407397990.16667,1725676575.66667,1239091705.33333,1063995234.0,1489218293.0,1604400128.83333,1489218293.0,1489218293.0,1604400128.83333,1489218293.0,1407397990.16667,1489218293.0,982026025.166667,1489218293.0,1239091705.33333,1239091705.33333,1553736411.5,1239091705.33333,1604400128.83333,1553736411.5,1604400128.83333
279426014.666667,344126133.166667,238765124.0,410910706.166667,344126133.166667,287504829.5,238765124.0,304886108.5,410910706.166667,294758648.166667,238765124.0,279426014.666667,344126133.166667,279426014.666667,279426014.666667,344126133.166667,279426014.666667,304886108.5,279426014.666667,229311802.0,279426014.666667,294758648.166667,294758648.166667,287504829.5,294758648.166667,344126133.166667,287504829.5,344126133.166667
43851329.3333333,25884630.3333333,65851689.3333333,33348691.0,25884630.3333333,43708986.6666667,65851689.3333333,36488853.1666667,33348691.0,20946325.1666667,65851689.3333333,43851329.3333333,25884630.3333333,43851329.3333333,43851329.3333333,25884630.3333333,43851329.3333333,36488853.1666667,43851329.3333333,69343259.8333333,43851329.3333333,20946325.1666667,20946325.1666667,43708986.6666667,20946325.1666667,25884630.3333333,43708986.6666667,25884630.3333333
91344298.6666667,117814098.333333,65985134.5,137091558.333333,117814098.333333,270220111.333333,65985134.5,98191063.6666667,137091558.333333,143041802.333333,65985134.5,91344298.6666667,117814098.333333,91344298.6666667,91344298.6666667,117814098.333333,91344298.6666667,98191063.6666667,91344298.6666667,49553177.3333333,91344298.6666667,143041802.333333,143041802.333333,270220111.333333,143041802.333333,117814098.333333,270220111.333333,117814098.333333
0.0,,,,,0.0,0.0,,,,,0.0,,,0.0,,,,0.0,0.0,0.0,,,,,,,
8347576.2,12077204.5,9643258.6,13168420.6666667,12077204.5,10557486.5,9643258.6,,13168420.6666667,9446030.6,9643258.6,8347576.2,12077204.5,8347576.2,8347576.2,12077204.5,8347576.2,5612556.0,8347576.2,8995455.2,8347576.2,9446030.6,9446030.6,10557486.5,9446030.6,12077204.5,10557486.5,12077204.5
2330071178.5,2203687179.83333,2094041035.0,2674709214.66667,2203687179.83333,1828274021.0,2094041035.0,2416805687.83333,2674709214.66667,1933627727.5,2094041035.0,2330071178.5,2203687179.83333,2330071178.5,2330071178.5,2203687179.83333,2330071178.5,2416805687.83333,2330071178.5,2015846009.0,2330071178.5,1933627727.5,1933627727.5,1828274021.0,1933627727.5,2203687179.83333,1828274021.0,2203687179.83333
1825271126.5,1738916139.33333,1264216967.83333,2000321894.0,1738916139.33333,2818282815.16667,1264216967.83333,1982341916.5,2000321894.0,2032646229.0,1264216967.83333,1825271126.5,1738916139.33333,1825271126.5,1825271126.5,1738916139.33333,1825271126.5,1982341916.5,1825271126.5,1110806765.0,1825271126.5,2032646229.0,2032646229.0,2818282815.16667,2032646229.0,1738916139.33333,2818282815.16667,1738916139.33333
443137787.333333,399278673.666667,381666313.5,476726153.0,399278673.666667,472784252.5,381666313.5,488790218.166667,476726153.0,398565035.666667,381666313.5,443137787.333333,399278673.666667,443137787.333333,443137787.333333,399278673.666667,443137787.333333,488790218.166667,443137787.333333,345217352.166667,443137787.333333,398565035.666667,398565035.666667,472784252.5,398565035.666667,399278673.666667,472784252.5,399278673.666667
257259692.666667,285120675.333333,326207925.333333,298135357.5,285120675.333333,354349475.666667,326207925.333333,346767912.333333,298135357.5,269007903.666667,326207925.333333,257259692.666667,285120675.333333,257259692.666667,257259692.666667,285120675.333333,257259692.666667,346767912.333333,257259692.666667,279222246.333333,257259692.666667,269007903.666667,269007903.666667,354349475.666667,269007903.666667,285120675.333333,354349475.666667,285120675.333333
80773582.5,68479522.5,78802673.8333333,82617938.3333333,68479522.5,80924299.1666667,78802673.8333333,69994903.0,82617938.3333333,53289403.3333333,78802673.8333333,80773582.5,68479522.5,80773582.5,80773582.5,68479522.5,80773582.5,69994903.0,80773582.5,62445824.3333333,80773582.5,53289403.3333333,53289403.3333333,80924299.1666667,53289403.3333333,68479522.5,80924299.1666667,68479522.5
120161185.166667,106978684.5,74041339.8333333,121095352.666667,106978684.5,70635910.8333333,74041339.8333333,69608195.0,121095352.666667,88610307.3333333,74041339.8333333,120161185.166667,106978684.5,120161185.166667,120161185.166667,106978684.5,120161185.166667,69608195.0,120161185.166667,92515271.5,120161185.166667,88610307.3333333,88610307.3333333,70635910.8333333,88610307.3333333,106978684.5,70635910.8333333,106978684.5
9468050.0,,13163500.0,15161750.0,8547300.0,5918850.0,13163500.0,8561133.33333333,15161750.0,0.0,13163500.0,9468050.0,8547300.0,9468050.0,9468050.0,8547300.0,9468050.0,8561133.33333333,9468050.0,9878875.0,9468050.0,0.0,0.0,5918850.0,0.0,,5918850.0,8547300.0
247685577.333333,211040052.666667,199969974.666667,259920342.833333,211040052.666667,149472191.5,199969974.666667,244680874.166667,259920342.833333,250975683.166667,199969974.666667,247685577.333333,211040052.666667,247685577.333333,247685577.333333,211040052.666667,247685577.333333,244680874.166667,247685577.333333,225061034.166667,247685577.333333,250975683.166667,250975683.166667,149472191.5,250975683.166667,211040052.666667,149472191.5,211040052.666667
1308645381.16667,1158563697.0,1078620184.16667,1300848127.5,1158563697.0,1480467026.0,1078620184.16667,1232419970.83333,1300848127.5,1078640706.66667,1078620184.16667,1308645381.16667,1158563697.0,1308645381.16667,1308645381.16667,1158563697.0,1308645381.16667,1232419970.83333,1308645381.16667,1042376295.33333,1308645381.16667,1078640706.66667,1078640706.66667,1480467026.0,1078640706.66667,1158563697.0,1480467026.0,1158563697.0
115613991.333333,123976078.333333,86246172.5,124137650.333333,123976078.333333,102018918.166667,86246172.5,100067527.333333,124137650.333333,96079503.0,86246172.5,115613991.333333,123976078.333333,115613991.333333,115613991.333333,123976078.333333,115613991.333333,100067527.333333,115613991.333333,81622640.8333333,115613991.333333,96079503.0,96079503.0,102018918.166667,96079503.0,123976078.333333,102018918.166667,123976078.333333
629914443.5,638055951.5,462383034.833333,718947911.666667,638055951.5,622957483.666667,462383034.833333,641961341.333333,718947911.666667,574028700.0,462383034.833333,629914443.5,638055951.5,629914443.5,629914443.5,638055951.5,629914443.5,641961341.333333,629914443.5,431066231.833333,629914443.5,574028700.0,574028700.0,622957483.666667,574028700.0,638055951.5,622957483.666667,638055951.5
55226427.6666667,41886267.3333333,16386678.1666667,51401034.1666667,41886267.3333333,37427780.0,16386678.1666667,32812380.5,51401034.1666667,40052362.1666667,16386678.1666667,55226427.6666667,41886267.3333333,55226427.6666667,55226427.6666667,41886267.3333333,55226427.6666667,32812380.5,55226427.6666667,32563536.6666667,55226427.6666667,40052362.1666667,40052362.1666667,37427780.0,40052362.1666667,41886267.3333333,37427780.0,41886267.3333333
4395072.0,9609551.0,11245121.6,13217314.8333333,9609551.0,6714074.25,11245121.6,14086807.6,13217314.8333333,10766522.1666667,11245121.6,4395072.0,9609551.0,4395072.0,4395072.0,9609551.0,4395072.0,14086807.6,4395072.0,11453651.0,4395072.0,10766522.1666667,10766522.1666667,6714074.25,10766522.1666667,9609551.0,6714074.25,9609551.0
5034972948.0,5011519577.83333,4650025960.0,5849177827.0,5011519577.83333,6001562769.5,4650025960.0,5611187047.5,5849177827.0,5370313342.16667,4650025960.0,5034972948.0,5011519577.83333,5034972948.0,5034972948.0,5011519577.83333,5034972948.0,5611187047.5,5034972948.0,4172873313.16667,5034972948.0,5370313342.16667,5370313342.16667,6001562769.5,5370313342.16667,5011519577.83333,6001562769.5,5011519577.83333
1905810281.33333,1798522424.33333,1588622402.83333,2086569563.33333,1798522424.33333,1619409760.66667,1588622402.83333,1748771132.83333,2086569563.33333,1575909971.66667,1588622402.83333,1905810281.33333,1798522424.33333,1905810281.33333,1905810281.33333,1798522424.33333,1905810281.33333,1748771132.83333,1905810281.33333,1693403772.83333,1905810281.33333,1575909971.66667,1575909971.66667,1619409760.66667,1575909971.66667,1798522424.33333,1619409760.66667,1798522424.33333
17683572.0,28139270.6666667,20272067.0,24579385.0,28139270.6666667,16253626.2,20272067.0,25042353.1666667,24579385.0,22164564.3333333,20272067.0,17683572.0,28139270.6666667,17683572.0,17683572.0,28139270.6666667,17683572.0,25042353.1666667,17683572.0,16738609.0,17683572.0,22164564.3333333,22164564.3333333,16253626.2,22164564.3333333,28139270.6666667,16253626.2,28139270.6666667
